Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
Medical Marijuana Doctors,12570 Brookhust St Ste 1,Garden Grove,CA,92840,,,(714) 530-0322,"Medical Marijuana Doctor evaluating patients for 420 Evaluations.Our New / First time Patient is $65 (1 YEAR) & Renewal Fee is $45 (1 YEAR). We renew from other office as long as …Learn more about Medical Marijuana Doctors, Opens a popupSpecialtiesMedical Marijuana Doctor evaluating patients for 420 Evaluations.Our New / First time Patient is $65 (1 YEAR) & Renewal Fee is $45 (1 YEAR). We renew from other office as long as not more than 30 days from the expiration. (Just mention YELP, we honor our prices!)Come see our Cannabis Doctor for your Marijuana License. We provide complete evaluation for your Marijuana Card. We serve the following areas. (Garden Grove, Anaheim, Fountain Valley, Huntington Beach, Fullerton, Costa Mesa, Santa Ana, Orange County, City of Orange, and Stanton). Medical Marijuana & Emotional Support Animal Doctors. 12570 Brookhurst St.; Ste 1; Garden Grove, CA 92840.Come today to get evaluated for your Medical Marijuana Recommendation or get your ESA letter from the doctor today!Note:Free T-shirt, Beanie, ID Lace and discount card on your next renewal if you give us yelp review.$45 Renewal (flat, no hidden fees) We renew from any other doctors as long as not more than 30 days from expiration.HistoryEstablished in 2007.We're located at 12570 Brookhurst, Ste 1; Garden Grove, CA 90284. We're between two major cross streets which are Chapman St. and Garden Grove Blvd. Our cross street is Lampson.",,Yes,No,2.5 star rating,19 reviews,http://bgamblemd.com,,Mon 9:00 am - 5:30 pm<br>Tue 9:00 am - 6:30 pm<br>Wed 9:00 am - 6:30 pm<br>Thu 9:00 am - 6:30 pm<br>Fri 9:00 am - 6:30 pm<br>Sat 9:00 am - 6:30 pm<br>Sun 9:00 am - 6:30 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Medical Cannabis Referrals, Medical Cannabis Referrals",33.780244,-117.957975,"https://s3-media2.fl.yelpcdn.com/bphoto/MpY0ZpWeaB--OAOiJQw0FQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/MpY0ZpWeaB--OAOiJQw0FQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/MpY0ZpWeaB--OAOiJQw0FQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/MpY0ZpWeaB--OAOiJQw0FQ/300s.jpg 1.20x",http://www.yelp.com/biz/medical-marijuana-doctors-garden-grove?osq=cannabis,,,,,,
The Medicine Woman,,Rancho Santa Margarita,CA,92688,,,(888) 364-9535,,,Yes,No,5.0 star rating,3 reviews,http://themedwoman.com,,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 12:00 am<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,Yes,,,,,,,,,,,,,,,,,,,No,,,Yes,"Cannabis Dispensaries, Cannabis Clinics, Cannabis Dispensaries, Cannabis Clinics",,,"https://s3-media1.fl.yelpcdn.com/bphoto/XH37yAx-y6TrFp2lGAg8iw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/XH37yAx-y6TrFp2lGAg8iw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/XH37yAx-y6TrFp2lGAg8iw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/XH37yAx-y6TrFp2lGAg8iw/300s.jpg 1.20x",http://www.yelp.com/biz/the-medicine-woman-rancho-santa-margarita?osq=cannabis,,,,,,
Tops Cannabis - Fullerton,,Fullerton,CA,92833,,,(714) 462-4737,"Tops Cannabis provides medical marijuana delivery in Fullerton, Buena Park, Placentia and Yorba Linda in Orange County. Our portable marijuana dispensary offers discreet in home …Learn more about Tops Cannabis - Fullerton, Opens a popupSpecialtiesTops Cannabis provides medical marijuana delivery in Fullerton, Buena Park, Placentia and Yorba Linda in Orange County. Our portable marijuana dispensary offers discreet in home patient care for all of your weed needs. Cannabis delivery in Orange County is quick, convenient and professional with Tops Cannabis. Going to a local cannabis clinic can be a hassle and Tops Cannabis eliminates that by coming to you! We offer a variety of weed strains including Sativa, Indica and Hybrids. Tops Cannabis carries a wide selection of edibles, wax, shatter, THC cartridges, CBD tinctures and topicals, along with much more. Call today to get a cannabis delivery in the comfort of your own home with one of our professional budtenders.",,Yes,No,5.0 star rating,16 reviews,https://topscannabis.com,,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 10:00 am - 9:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media1.fl.yelpcdn.com/bphoto/7fC-QLa8oRPufiFnOgYV5w/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/7fC-QLa8oRPufiFnOgYV5w/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/7fC-QLa8oRPufiFnOgYV5w/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/7fC-QLa8oRPufiFnOgYV5w/300s.jpg 1.20x",http://www.yelp.com/biz/tops-cannabis-fullerton-fullerton?osq=cannabis,,,,,,
Lyfted Collective,,Santa Ana,CA,92701,,,(657) 219-1010,,,No,No,,,,,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 10:00 am - 9:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,,http://www.yelp.com/biz/lyfted-collective-santa-ana?osq=cannabis,,,,,,
Kush Kingdom,2201-A W 1st St,Santa Ana,CA,92703,,,(714) 881-7054,,,Yes,No,5.0 star rating,1 review,,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",33.745462,-117.897866,"https://s3-media2.fl.yelpcdn.com/bphoto/CHBqZUYe3CZ0E7MpB3bICw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/CHBqZUYe3CZ0E7MpB3bICw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/CHBqZUYe3CZ0E7MpB3bICw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/CHBqZUYe3CZ0E7MpB3bICw/300s.jpg 1.20x",http://www.yelp.com/biz/kush-kingdom-santa-ana?osq=cannabis,,,,,,
Lucky Farms- Costa Mesa,,Costa Mesa,CA,92626,,,(714) 576-5181,,,Yes,No,,,http://luckyfarms.org,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 12:00 pm - 10:00 pm<br>Sun 12:00 pm - 10:00 pm<br>,,,,No,,,No,,,,,,,,,,,,,,,,No,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/ntXp1H27KujWAqxzGKuv3w/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ntXp1H27KujWAqxzGKuv3w/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/ntXp1H27KujWAqxzGKuv3w/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/ntXp1H27KujWAqxzGKuv3w/300s.jpg 1.20x",http://www.yelp.com/biz/lucky-farms-costa-mesa-costa-mesa?osq=cannabis,,,,,,
Healing Tree Holistic Association,3751 E Anaheim St,Long Beach,CA,90804,,,(562) 961-9988,,,Yes,No,5.0 star rating,5 reviews,http://www.healingtreelb.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",33.783008,-118.148207,"https://s3-media4.fl.yelpcdn.com/bphoto/C2A_ZBgUJeMXW1ePVHLePg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/C2A_ZBgUJeMXW1ePVHLePg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/C2A_ZBgUJeMXW1ePVHLePg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/C2A_ZBgUJeMXW1ePVHLePg/300s.jpg 1.20x",http://www.yelp.com/biz/healing-tree-holistic-association-long-beach?osq=cannabis,,,,,,
One Love Beach Club Delivery,2767 E Broadway,Long Beach,CA,90803,,,(562) 343-5388,"We offer safe access to medical marijuana patients. We have the highest quality of medication and the most knowledgeable staff to help you with all of your medicating needs. One Love …Learn more about One Love Beach Club Delivery, Opens a popupSpecialtiesWe offer safe access to medical marijuana patients. We have the highest quality of medication and the most knowledgeable staff to help you with all of your medicating needs. One Love specializes in all of your marijuana medicinal needs; from Indicas to Sativas to Edibles to CBD medications and MORE. One Love offers everything you could need.HistoryEstablished in 2009.Started in 2009, One Love is family operated.Meet the Business Owner",Jeremy A.,Yes,No,4.5 star rating,23 reviews,http://1love420.com/,,Mon 11:00 am - 7:00 pm<br>Tue 11:00 am - 7:00 pm<br>Wed 11:00 am - 7:00 pm<br>Thu 11:00 am - 7:00 pm<br>Fri 11:00 am - 7:00 pm<br>Sat 11:00 am - 7:00 pm<br>Sun 11:00 am - 5:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",33.765833,-118.159209,"https://s3-media3.fl.yelpcdn.com/bphoto/bUxclzHbr-L2O3cJWgBJnQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/bUxclzHbr-L2O3cJWgBJnQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/bUxclzHbr-L2O3cJWgBJnQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/bUxclzHbr-L2O3cJWgBJnQ/300s.jpg 1.20x",http://www.yelp.com/biz/one-love-beach-club-delivery-long-beach?osq=cannabis,,,,,,
The Medicine Woman,1124 S Main St,Corona,CA,92882,,,(866) 951-6337,,,Yes,No,5.0 star rating,2 reviews,,,Mon 12:00 pm - 9:00 pm<br>Tue 12:00 pm - 9:00 pm<br>Wed 12:00 pm - 9:00 pm<br>Thu 12:00 pm - 9:00 pm<br>Fri 12:00 pm - 9:00 pm<br>Sat 12:00 pm - 9:00 pm<br>Sun Closed<br>,,,,No,,,No,,,,,,,,,,,,,,,,No,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media1.fl.yelpcdn.com/bphoto/8VU856Y9SKEYuDNVPHQNpQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/8VU856Y9SKEYuDNVPHQNpQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/8VU856Y9SKEYuDNVPHQNpQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/8VU856Y9SKEYuDNVPHQNpQ/300s.jpg 1.20x",http://www.yelp.com/biz/the-medicine-woman-corona?osq=cannabis,,,,,,
Rowland Greens,18472 Colima Rd Ste 104,Rowland Heights,CA,91748,,,(626) 632-6548,,,Yes,No,5.0 star rating,5 reviews,,Inexpensive,Mon 10:00 am - 2:00 am<br>Tue 10:00 am - 2:00 am<br>Wed 10:00 am - 2:00 am<br>Thu 10:00 am - 2:00 am<br>Fri 10:00 am - 2:00 am<br>Sat 10:00 am - 2:00 am<br>Sun 10:00 am - 2:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",33.987808,-117.901615,"https://s3-media1.fl.yelpcdn.com/bphoto/Hw21tmyzdDol9WiktCECvg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/Hw21tmyzdDol9WiktCECvg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/Hw21tmyzdDol9WiktCECvg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/Hw21tmyzdDol9WiktCECvg/300s.jpg 1.20x",http://www.yelp.com/biz/rowland-greens-rowland-heights-2?osq=cannabis,,,,,,
Community First Collective,13490 Magnolia Ave,Corona,CA,92879,,,(909) 963-5816,,,Yes,No,5.0 star rating,20 reviews,https://weedmaps.com/dispensaries/community-first-collective-corona,,Mon 8:00 am - 12:00 am<br>Tue 8:00 am - 12:00 am<br>Wed 8:00 am - 12:00 am<br>Thu 8:00 am - 12:00 am<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 12:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",33.877947,-117.519975,"https://s3-media3.fl.yelpcdn.com/bphoto/ol342VRuGXMGAXhuxuhb3w/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/ol342VRuGXMGAXhuxuhb3w/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/ol342VRuGXMGAXhuxuhb3w/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/ol342VRuGXMGAXhuxuhb3w/300s.jpg 1.20x",http://www.yelp.com/biz/community-first-collective-corona?osq=cannabis,,,,,,
Take It EZ! Wellness,12541 Brookhurst St Ste 101,Garden Grove,CA,92840,,,(657) 250-2151,,,Yes,No,3.5 star rating,3 reviews,,Ultra High-End,Mon 10:00 am - 1:45 am<br>Tue 10:00 am - 1:45 am<br>Wed 10:00 am - 1:45 am<br>Thu 10:00 am - 1:45 am<br>Fri 10:00 am - 1:45 am<br>Sat 10:00 am - 1:45 am<br>Sun 10:00 am - 1:45 am<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",33.780618,-117.959066,"https://s3-media3.fl.yelpcdn.com/bphoto/LrNq5jTVFL65NEqXXVFUlg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/LrNq5jTVFL65NEqXXVFUlg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/LrNq5jTVFL65NEqXXVFUlg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/LrNq5jTVFL65NEqXXVFUlg/300s.jpg 1.20x",http://www.yelp.com/biz/take-it-ez-wellness-garden-grove-3?osq=cannabis,,,,,,
LeafZIP,,Costa Mesa,CA,92626,,,(714) 465-9482,,,Yes,No,,,http://leafzip.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media4.fl.yelpcdn.com/bphoto/Ys2ENCFD5bRyfnk7QG0FOA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/Ys2ENCFD5bRyfnk7QG0FOA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/Ys2ENCFD5bRyfnk7QG0FOA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/Ys2ENCFD5bRyfnk7QG0FOA/300s.jpg 1.20x",http://www.yelp.com/biz/leafzip-costa-mesa?osq=cannabis,,,,,,
OC Comprehensive Care,515 Cabrillo Park Dr Ste 120,Santa Ana,CA,92701,,,(714) 558-8038,"General Adult Medical CareAddiction MedicineDrug DetoxificationSuboxone TherapyZubsolv TherapyPain Treatment Medical Cannabis Certification ClinicMedical Facial Aesthetics and …Learn more about OC Comprehensive Care, Opens a popupSpecialtiesGeneral Adult Medical CareAddiction MedicineDrug DetoxificationSuboxone TherapyZubsolv TherapyPain Treatment Medical Cannabis Certification ClinicMedical Facial Aesthetics and CosmeticsHormone Replacement TherapyWeight LossADD/ADHD, Anxiety, Depression Evaluation and TreatmentHistoryEstablished in 2011.We provide a variety of general medical services, and believe in working together with our patients, in a safe, responsible fashion including:Employment and general physical examinationsChronic pain managementNarcotic and other substance abuse treatmentOpiate addiction therapy utilizing Zubsolv or SuboxoneAttention Deficit Disorder (ADD/ADHD) evaluation & treatmentMedical Facial Aesthetics and CosmeticsReferrals for Physical Therapy, X-Ray, and MRIMeet the Business Owner",Mark W.,Yes,No,5.0 star rating,103 reviews,http://occomprehensivecare.com/,,Mon 10:00 am - 5:00 pm<br>Tue 10:00 am - 5:00 pm<br>Wed 10:00 am - 5:00 pm<br>Thu 10:00 am - 5:00 pm<br>Fri 10:00 am - 5:00 pm<br>Sat 11:00 am - 4:00 pm<br>Sun Closed<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Medical Centers, Medical Cannabis Referrals, Psychiatrists, Medical Centers, Medical Cannabis Referrals",33.749672,-117.839799,"https://s3-media1.fl.yelpcdn.com/bphoto/j0rpaIU9-BU_kkygKcXRUg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/j0rpaIU9-BU_kkygKcXRUg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/j0rpaIU9-BU_kkygKcXRUg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/j0rpaIU9-BU_kkygKcXRUg/300s.jpg 1.20x",http://www.yelp.com/biz/oc-comprehensive-care-santa-ana?osq=cannabis,,,,,,
Ganja Hut Delivery,,Costa Mesa,CA,92626,,,(949) 537-9107,,,No,No,,,http://Althealthoc.com,,Mon 12:00 pm - 10:00 pm<br>Tue 12:00 pm - 10:00 pm<br>Wed 12:00 pm - 10:00 pm<br>Thu 12:00 pm - 10:00 pm<br>Fri 12:00 pm - 10:00 pm<br>Sat 12:00 pm - 10:00 pm<br>Sun 12:00 pm - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Clinics, Cannabis Clinics",,,,http://www.yelp.com/biz/ganja-hut-delivery-costa-mesa?osq=cannabis,,,,,,
High Expectations,,Long Beach,CA,90802,,,(562) 419-0891,"Medical Marijuana Delivery Service bud weed herb marijuana pot chocolate delivery mary jane pipe bong rig bubbler dispensary. collective clinic lab tested thc indica hybrid sativa …Learn more about High Expectations, Opens a popupSpecialtiesMedical Marijuana Delivery Service bud weed herb marijuana pot chocolate delivery mary jane pipe bong rig bubbler dispensary. collective clinic lab tested thc indica hybrid sativa indoor outdoor edible oil wax concentrate hash. dab blunt joint spliff lbc long beach lb gram ounce trim shake moonrock rick simpson shatter. butter liquid gold caviar gold foriabrownie cookie de-waxed grinder 420 Veteran compassion. skunk kush og chronic pr top shelf.",,Yes,No,5.0 star rating,10 reviews,http://www.lbhighexpectations.com,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 1:00 pm - 10:00 pm<br>Sun 1:00 pm - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",33.768155,-118.195557,"https://s3-media2.fl.yelpcdn.com/bphoto/TZF3JTWaqCwTnZn4eCLSrg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/TZF3JTWaqCwTnZn4eCLSrg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/TZF3JTWaqCwTnZn4eCLSrg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/TZF3JTWaqCwTnZn4eCLSrg/300s.jpg 1.20x",http://www.yelp.com/biz/high-expectations-long-beach-2?osq=cannabis,,,,,,
Wonderland Collective,,Laguna Niguel,CA,92656,,,(949) 877-3380,,,Yes,No,5.0 star rating,7 reviews,https://wonderlandcollectiveoc.com,,Mon 9:00 am - 11:00 pm<br>Tue 9:00 am - 11:00 pm<br>Wed 9:00 am - 11:00 pm<br>Thu 9:00 am - 11:00 pm<br>Fri 9:00 am - 11:00 pm<br>Sat 9:00 am - 11:00 pm<br>Sun 9:00 am - 11:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,"Cannabis Collective, Cannabis Collective",,,"https://s3-media1.fl.yelpcdn.com/bphoto/-iAw2jLZHUrr1Azj1PUpew/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/-iAw2jLZHUrr1Azj1PUpew/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/-iAw2jLZHUrr1Azj1PUpew/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/-iAw2jLZHUrr1Azj1PUpew/300s.jpg 1.20x",http://www.yelp.com/biz/wonderland-collective-laguna-niguel-2?osq=cannabis,,,,,,
Wings Of Wellness,,Orange County,CA,92672,,,(844) 894-0851,"We have the largest medical, edible and vape menu of any delivery service in CA.Wings of Wellness OC covers the surrounding areas from Seal Beach to San Clemente, including …Learn more about Wings Of Wellness, Opens a popupSpecialtiesWe have the largest medical, edible and vape menu of any delivery service in CA.Wings of Wellness OC covers the surrounding areas from Seal Beach to San Clemente, including Anaheim, Orange, Santa Ana, Tustin, Garden Grove, Fountain Valley.We accept cash and credit card.NOTE: 1. All deliveries can be tracked via your smartphone very easily. We text you a link and all you do is click on it.2. Early Bird Special: 12pm - 3pm $5 OFF EACH 1/8TH donation. $10 OFF EACH 1/4 donation.3. We utilize lab testing for our medicine, which we clearly post on Weed Maps.HistoryEstablished in 2016.We are a Medical Marijuana delivery service catering to all of Orange County area. We are a fast and friendly service dedicated to bringing you the best medication at the most competitive prices. Happy hour is noon-3pm everyday: big discountsFirst time patients get big gifts - ask us which you qualify for.We look forward to hearing from you!",,Yes,No,4.5 star rating,17 reviews,http://www.wingsofwellnessoc.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 11:00 am - 10:00 pm<br>Sun 11:00 am - 10:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",33.415474,-117.584802,"https://s3-media3.fl.yelpcdn.com/bphoto/8ZPH0KHejeCjQzuQLr__ew/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/8ZPH0KHejeCjQzuQLr__ew/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/8ZPH0KHejeCjQzuQLr__ew/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/8ZPH0KHejeCjQzuQLr__ew/300s.jpg 1.20x",http://www.yelp.com/biz/wings-of-wellness-orange-county-2?osq=cannabis,,,,,,
The Dank Club,,San Gabriel,CA,91776,,,(626) 476-5295,,,Yes,No,5.0 star rating,9 reviews,,Moderate,Mon 10:00 am - 12:00 am<br>Tue 10:00 am - 12:00 am<br>Wed 10:00 am - 12:00 am<br>Thu 10:00 am - 12:00 am<br>Fri 10:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,No,,,No,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media2.fl.yelpcdn.com/bphoto/oECeGlvGzcPVA1hm99dYXA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/oECeGlvGzcPVA1hm99dYXA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/oECeGlvGzcPVA1hm99dYXA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/oECeGlvGzcPVA1hm99dYXA/300s.jpg 1.20x",http://www.yelp.com/biz/the-dank-club-san-gabriel-2?osq=cannabis,,,,,,
Real Remedies,,Mission Viejo,CA,92691,,,(657) 333-8853,,,Yes,No,5.0 star rating,5 reviews,http://www.realremediescollective.com,,Mon 12:00 pm - 11:30 pm<br>Tue 12:00 pm - 11:30 pm<br>Wed 12:00 pm - 11:30 pm<br>Thu 12:00 pm - 11:30 pm<br>Fri 12:00 pm - 11:30 pm<br>Sat 12:00 pm - 11:30 pm<br>Sun 12:00 pm - 11:30 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",33.559374,-117.672475,"https://s3-media1.fl.yelpcdn.com/bphoto/1dlv-GcYqzy_gPo4r2JYGw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/1dlv-GcYqzy_gPo4r2JYGw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/1dlv-GcYqzy_gPo4r2JYGw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/1dlv-GcYqzy_gPo4r2JYGw/300s.jpg 1.20x",http://www.yelp.com/biz/real-remedies-mission-viejo?osq=cannabis,,,,,,
