Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link,Email from Web,Facebook URL,Twitter URL,Google Plus URL
Las Vegas Releaf,2244 Paradise Rd,Las Vegas,NV,89104,,The Strip,(702) 550-1757,"Las Vegas ReLeaf is a legally approved medical marijuana facility in Las Vegas, NV. We provide a convenient way for medical marijuana patients legally and affordably. Patients can …Learn more about Las Vegas Releaf, Opens a popupSpecialtiesLas Vegas ReLeaf is a legally approved medical marijuana facility in Las Vegas, NV. We provide a convenient way for medical marijuana patients legally and affordably. Patients can visit us at the MMJ dispensary or order online from our website to get their MMJ medication delivered to their door.We offer a variety of dry leaf strains, concentrates and edibles for our patients. Our MMJ staff are friendly, compassionate and informative.Located off the Las Vegas Strip by Paradise Rd and Sahara AveHistoryEstablished in 2015.Las Vegas ReLeaf premier marijuana dispensary opened in October of 2015, becoming one of the first legal medical marijuana dispensaries to open in the City of Las Vegas. Founded by business leaders and patient advocates from across Nevada, Las Vegas ReLeaf represents a local ownership dedicated to providing the highest quality and widest selection of medical cannabis to Nevada's cannabis community. Located just 500 ft from the world famous Las Vegas Strip, Las Vegas ReLeaf dispensary also accepts out of state & international medical marijuana cards. We look forward to building our relationship with the patient and adult use communities as we continue to search the market for the best product at the best prices.",,Yes,No,4.5 star rating,81 reviews,http://lasvegasreleaf.com,,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 12:00 am<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 12:00 am<br>Sat 9:00 am - 12:00 am<br>Sun 9:00 am - 12:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",36.144519,-115.155244,"https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/300s.jpg 1.20x",http://www.yelp.com/biz/las-vegas-releaf-las-vegas?osq=cannabis,,,,,,,Info@LasVegasReLeaf.com,,,
Las Vegas Releaf,2244 Paradise Rd,Las Vegas,NV,89104,,The Strip,(702) 550-1757,"Las Vegas ReLeaf is a legally approved medical marijuana facility in Las Vegas, NV. We provide a convenient way for medical marijuana patients legally and affordably. Patients can …Learn more about Las Vegas Releaf, Opens a popupSpecialtiesLas Vegas ReLeaf is a legally approved medical marijuana facility in Las Vegas, NV. We provide a convenient way for medical marijuana patients legally and affordably. Patients can visit us at the MMJ dispensary or order online from our website to get their MMJ medication delivered to their door.We offer a variety of dry leaf strains, concentrates and edibles for our patients. Our MMJ staff are friendly, compassionate and informative.Located off the Las Vegas Strip by Paradise Rd and Sahara AveHistoryEstablished in 2015.Las Vegas ReLeaf premier marijuana dispensary opened in October of 2015, becoming one of the first legal medical marijuana dispensaries to open in the City of Las Vegas. Founded by business leaders and patient advocates from across Nevada, Las Vegas ReLeaf represents a local ownership dedicated to providing the highest quality and widest selection of medical cannabis to Nevada's cannabis community. Located just 500 ft from the world famous Las Vegas Strip, Las Vegas ReLeaf dispensary also accepts out of state & international medical marijuana cards. We look forward to building our relationship with the patient and adult use communities as we continue to search the market for the best product at the best prices.",,Yes,No,4.5 star rating,81 reviews,http://lasvegasreleaf.com,,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 12:00 am<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 12:00 am<br>Sat 9:00 am - 12:00 am<br>Sun 9:00 am - 12:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",36.144519,-115.155244,"https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/300s.jpg 1.20x",http://www.yelp.com/biz/las-vegas-releaf-las-vegas?hrid=vEYdn_UHWEn420ddXtTTeg&osq=cannabis,,,,,,,Info@LasVegasReLeaf.com,,,
The Apothecarium,7885 W Sahara Ave Ste 112,Las Vegas,NV,89117,,Westside,(702) 778-7987,"We put our patients first. Our one on one patient consultations are the heart of what we do. We start our relationship with open conversation about our patient's needs and work …Learn more about The Apothecarium, Opens a popupSpecialtiesWe put our patients first. Our one on one patient consultations are the heart of what we do. We start our relationship with open conversation about our patient's needs and work together to find them the right medicine.Keep out of reach of children. For use only by adults 21 years of age and older.",,Yes,No,4.5 star rating,70 reviews,http://apothecarium.com,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",36.142674,-115.262619,"https://s3-media4.fl.yelpcdn.com/bphoto/n_8z2mFtb8SytkRdQKDiWA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/n_8z2mFtb8SytkRdQKDiWA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/n_8z2mFtb8SytkRdQKDiWA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/n_8z2mFtb8SytkRdQKDiWA/300s.jpg 1.20x",http://www.yelp.com/biz/the-apothecarium-las-vegas-2?osq=cannabis,,,,,,,,,,
The Apothecarium,7885 W Sahara Ave Ste 112,Las Vegas,NV,89117,,Westside,(702) 778-7987,"We put our patients first. Our one on one patient consultations are the heart of what we do. We start our relationship with open conversation about our patient's needs and work …Learn more about The Apothecarium, Opens a popupSpecialtiesWe put our patients first. Our one on one patient consultations are the heart of what we do. We start our relationship with open conversation about our patient's needs and work together to find them the right medicine.Keep out of reach of children. For use only by adults 21 years of age and older.",,Yes,No,4.5 star rating,70 reviews,http://apothecarium.com,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",36.142674,-115.262619,"https://s3-media4.fl.yelpcdn.com/bphoto/n_8z2mFtb8SytkRdQKDiWA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/n_8z2mFtb8SytkRdQKDiWA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/n_8z2mFtb8SytkRdQKDiWA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/n_8z2mFtb8SytkRdQKDiWA/300s.jpg 1.20x",http://www.yelp.com/biz/the-apothecarium-las-vegas-2?hrid=PkQMdBWMpV87lbKnHe0RGQ&osq=cannabis,,,,,,,,,,
Essence Cannabis Dispensary,2307 S Las Vegas Blvd,Las Vegas,NV,89104,,The Strip,(702) 978-7591,"Established out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot …Learn more about Essence Cannabis Dispensary, Opens a popupSpecialtiesEstablished out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot state-of-the-art, pharmaceutical grade cultivation and production facility, with the goal of producing the highest quality medicine at the fairest price possible.Through the opening of the their three dispensaries, including the only dispensary on the famed Las Vegas Strip, in early 2016, Essence began their mission to:Providing the purest and widest selection of quality cannabis products to patients Providing the best individualized service and product to every patientProtecting patients by providing a safe and legal dispensary for medical marijuana - as an alternative to purchasing your medicine on the illegal drug marketEncouraging the healing of mind, body and soul through the promotion of marijuana as nature's ultimate healing elixirHistoryEstablished in 2015.Established out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot state-of-the-art, pharmaceutical grade cultivation and production facility, with the goal of producing the highest quality medicine at the fairest price possible.Through the opening of the their three dispensaries, including the only dispensary on the famed Las Vegas Strip, in early 2016, Essence began their mission to:Providing the purest and widest selection of quality cannabis products to patients Providing the best individualized service and product to every patientProtecting patients by providing a safe and legal dispensary for medical marijuana - as an alternative to purchasing your medicine on the illegal drug marketEncouraging the healing of mind, body and soul through the promotion of marijuana as nature's ultimate healing elixir",,Yes,No,4.5 star rating,80 reviews,http://essencevegas.com/locations/las-vegas-strip,Moderate,Mon 10:00 am - 12:00 am<br>Tue 10:00 am - 12:00 am<br>Wed 10:00 am - 12:00 am<br>Thu 10:00 am - 12:00 am<br>Fri 10:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.144681,-115.156496,"https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/300s.jpg 1.20x",http://www.yelp.com/biz/essence-cannabis-dispensary-las-vegas?osq=cannabis,,,,,,,,,,
Essence Cannabis Dispensary,2307 S Las Vegas Blvd,Las Vegas,NV,89104,,The Strip,(702) 978-7591,"Established out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot …Learn more about Essence Cannabis Dispensary, Opens a popupSpecialtiesEstablished out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot state-of-the-art, pharmaceutical grade cultivation and production facility, with the goal of producing the highest quality medicine at the fairest price possible.Through the opening of the their three dispensaries, including the only dispensary on the famed Las Vegas Strip, in early 2016, Essence began their mission to:Providing the purest and widest selection of quality cannabis products to patients Providing the best individualized service and product to every patientProtecting patients by providing a safe and legal dispensary for medical marijuana - as an alternative to purchasing your medicine on the illegal drug marketEncouraging the healing of mind, body and soul through the promotion of marijuana as nature's ultimate healing elixirHistoryEstablished in 2015.Established out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot state-of-the-art, pharmaceutical grade cultivation and production facility, with the goal of producing the highest quality medicine at the fairest price possible.Through the opening of the their three dispensaries, including the only dispensary on the famed Las Vegas Strip, in early 2016, Essence began their mission to:Providing the purest and widest selection of quality cannabis products to patients Providing the best individualized service and product to every patientProtecting patients by providing a safe and legal dispensary for medical marijuana - as an alternative to purchasing your medicine on the illegal drug marketEncouraging the healing of mind, body and soul through the promotion of marijuana as nature's ultimate healing elixir",,Yes,No,4.5 star rating,80 reviews,http://essencevegas.com/locations/las-vegas-strip,Moderate,Mon 10:00 am - 12:00 am<br>Tue 10:00 am - 12:00 am<br>Wed 10:00 am - 12:00 am<br>Thu 10:00 am - 12:00 am<br>Fri 10:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.144681,-115.156496,"https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/300s.jpg 1.20x",http://www.yelp.com/biz/essence-cannabis-dispensary-las-vegas?hrid=D1UykqRluRRIHX0vgYwtfQ&osq=cannabis,,,,,,,,,,
Acres Cannabis,2320 Western Ave,Las Vegas,NV,89102,,,(702) 399-4200,"Acres Cannabis is about history and Art and a 300 foot glass window looking on our Cannabis kitchen. Come check it out!Acres Cannabis represents the culmination of the combined …Learn more about Acres Cannabis, Opens a popupSpecialtiesAcres Cannabis is about history and Art and a 300 foot glass window looking on our Cannabis kitchen. Come check it out!Acres Cannabis represents the culmination of the combined vision of passionate entrepreneurs dedicated to bringing a one of a kind cannabis concept showcasing one of the largest marijuana cultivation facility in the state of Nevada and a 20,000 square foot dispensary in the heart of Las Vegas.Our vertically integrated agricultural, production and dispensary facilities bring together generations of horticultural experience to produce affordable products of the highest quality. Our 37 acre farm is ideally located in the Amargosa Valley, approximately 85 miles from our Las Vegas location.Our mission is to harness, showcase and directly deliver the health and wellness benefits of medical marijuana to our customer and simultaneously provide a once in a lifetime venue designed to stimulate your senses through world-class talent of the arts, music, education, history and culinary industry.HistoryEstablished in 2017.Newest Dispensary just off the Strip.Massive dispensary with 85 parking spots.Meet the Business Owner",John M.,Yes,No,4.5 star rating,21 reviews,http://acrescannabis.com,Moderate,Mon 10:00 am - 12:00 am<br>Tue 10:00 am - 12:00 am<br>Wed 10:00 am - 12:00 am<br>Thu 10:00 am - 12:00 am<br>Fri 10:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,Yes,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,No,"Cannabis Tours, Cannabis Dispensaries, Cannabis Tours, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/300s.jpg 1.20x",http://www.yelp.com/biz/acres-cannabis-las-vegas?osq=cannabis,,,,,,,,,,
Acres Cannabis,2320 Western Ave,Las Vegas,NV,89102,,,(702) 399-4200,"Acres Cannabis is about history and Art and a 300 foot glass window looking on our Cannabis kitchen. Come check it out!Acres Cannabis represents the culmination of the combined …Learn more about Acres Cannabis, Opens a popupSpecialtiesAcres Cannabis is about history and Art and a 300 foot glass window looking on our Cannabis kitchen. Come check it out!Acres Cannabis represents the culmination of the combined vision of passionate entrepreneurs dedicated to bringing a one of a kind cannabis concept showcasing one of the largest marijuana cultivation facility in the state of Nevada and a 20,000 square foot dispensary in the heart of Las Vegas.Our vertically integrated agricultural, production and dispensary facilities bring together generations of horticultural experience to produce affordable products of the highest quality. Our 37 acre farm is ideally located in the Amargosa Valley, approximately 85 miles from our Las Vegas location.Our mission is to harness, showcase and directly deliver the health and wellness benefits of medical marijuana to our customer and simultaneously provide a once in a lifetime venue designed to stimulate your senses through world-class talent of the arts, music, education, history and culinary industry.HistoryEstablished in 2017.Newest Dispensary just off the Strip.Massive dispensary with 85 parking spots.Meet the Business Owner",John M.,Yes,No,4.5 star rating,21 reviews,http://acrescannabis.com,Moderate,Mon 10:00 am - 12:00 am<br>Tue 10:00 am - 12:00 am<br>Wed 10:00 am - 12:00 am<br>Thu 10:00 am - 12:00 am<br>Fri 10:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,Yes,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,No,"Cannabis Tours, Cannabis Dispensaries, Cannabis Tours, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/300s.jpg 1.20x",http://www.yelp.com/biz/acres-cannabis-las-vegas?hrid=QKMKUJ7YMzSsxIvPor_s2w&osq=cannabis,,,,,,,,,,
Zen Leaf Vegas Marijuana Dispensary,9120 W Post Rd Ste 103,Las Vegas,NV,89148,,Spring Valley,(702) 462-6706,"Located in the heart of the South Summerlin Valley, in Las Vegas, just off the 215 at Sunset, Zen Leaf provides a serene and comfortable environment for patients to consult with our …Learn more about Zen Leaf Vegas Marijuana Dispensary, Opens a popupSpecialtiesLocated in the heart of the South Summerlin Valley, in Las Vegas, just off the 215 at Sunset, Zen Leaf provides a serene and comfortable environment for patients to consult with our expert staff to recommend the best medication to treat your ailments.Our team is highly-trained on our vast selection of medical marijuana flower, Cannabis, edibles, herbal medicine, concentrates & tinctures, enabling them to connect you to the perfect product tailored to your individual needs.By building unique relationships with each of our patients, Ze Leaf is dedicated to providing unmatched customer service with a patient first approach.",,Yes,No,4.5 star rating,37 reviews,https://www.zenleafvegas.com,Moderate,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 10:00 pm<br>,,,,Yes,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.074487,-115.291269,"https://s3-media3.fl.yelpcdn.com/bphoto/dqZhcmGbLIWNNbYGZYcMSw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/dqZhcmGbLIWNNbYGZYcMSw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/dqZhcmGbLIWNNbYGZYcMSw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/dqZhcmGbLIWNNbYGZYcMSw/300s.jpg 1.20x",http://www.yelp.com/biz/zen-leaf-vegas-las-vegas?osq=cannabis,,,,,,,,,,
Zen Leaf Vegas Marijuana Dispensary,9120 W Post Rd Ste 103,Las Vegas,NV,89148,,Spring Valley,(702) 462-6706,"Located in the heart of the South Summerlin Valley, in Las Vegas, just off the 215 at Sunset, Zen Leaf provides a serene and comfortable environment for patients to consult with our …Learn more about Zen Leaf Vegas Marijuana Dispensary, Opens a popupSpecialtiesLocated in the heart of the South Summerlin Valley, in Las Vegas, just off the 215 at Sunset, Zen Leaf provides a serene and comfortable environment for patients to consult with our expert staff to recommend the best medication to treat your ailments.Our team is highly-trained on our vast selection of medical marijuana flower, Cannabis, edibles, herbal medicine, concentrates & tinctures, enabling them to connect you to the perfect product tailored to your individual needs.By building unique relationships with each of our patients, Ze Leaf is dedicated to providing unmatched customer service with a patient first approach.",,Yes,No,4.5 star rating,37 reviews,https://www.zenleafvegas.com,Moderate,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 10:00 pm<br>,,,,Yes,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.074487,-115.291269,"https://s3-media3.fl.yelpcdn.com/bphoto/dqZhcmGbLIWNNbYGZYcMSw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/dqZhcmGbLIWNNbYGZYcMSw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/dqZhcmGbLIWNNbYGZYcMSw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/dqZhcmGbLIWNNbYGZYcMSw/300s.jpg 1.20x",http://www.yelp.com/biz/zen-leaf-vegas-las-vegas?hrid=BI1wJBlDcUqpV_uClVicyQ&osq=cannabis,,,,,,,,,,
PrestoDoctor,3643 South Las Vegas Blvd Ste 420,Las Vegas,NV,89109,,The Strip,(650) 542-0420,,,Yes,No,5.0 star rating,21 reviews,http://prestodoctor.com,,Mon 9:00 am - 9:00 pm<br>Tue 9:00 am - 9:00 pm<br>Wed 9:00 am - 9:00 pm<br>Thu 9:00 am - 9:00 pm<br>Fri 9:00 am - 9:00 pm<br>Sat 9:00 am - 9:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",36.113772,-115.172016,"https://s3-media3.fl.yelpcdn.com/bphoto/I6cZ5vUksFSdvN_hxmvohw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/I6cZ5vUksFSdvN_hxmvohw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/I6cZ5vUksFSdvN_hxmvohw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/I6cZ5vUksFSdvN_hxmvohw/300s.jpg 1.20x",http://www.yelp.com/biz/prestodoctor-las-vegas-3?osq=cannabis,,,,,,,,,,
Dr. Green Relief,7200 Smoke Ranch Rd Ste 120,Las Vegas,NV,89128,,,(702) 707-2414,"Dr. Green Relief Las Vegas Marijuana Doctors provide compassionate and affordable Nevada Marijuana Card Evaluations. Your evaluation is provided by a doctor that is well educated in …Learn more about Dr. Green Relief, Opens a popupSpecialtiesDr. Green Relief Las Vegas Marijuana Doctors provide compassionate and affordable Nevada Marijuana Card Evaluations. Your evaluation is provided by a doctor that is well educated in cannabis medicine and understands the benefits of recommending medical marijuana for your qualifying condition. Dr. Green Relief Las Vegas Marijuana Doctors simply believe in helping patients rather than taking advantage of them. Our philosophy is to provide patients with the education and the resources they need to make the most informed decisions. By educating and empowering patients through the process of obtaining a Nevada Marijuana Card, our Las Vegas Marijuana Doctors are able to reduce the overall cost involved with becoming legal. Dr. Green Relief has knowledgeable staff that is dedicated to assisting patients through the process of becoming legal from start to finish at no additional charge.HistoryEstablished in 2014.Dr. Green Relief was opened to provide individuals seeking alternative medicine a means to get evaluated by a compassionate and affordable doctor that understands the benefits of recommending medical marijuana for their condition. To obtain your Nevada Medical Marijuana Card, a qualified physician must first evaluate you and determine that cannabis medicine is right for your condition. Rest assured, our team of Las Vegas Marijuana Doctors are all well educated in cannabis medicine! Your evaluation will take place in a professional medical office by a licensed and compassionate doctor you can trust.",,Yes,No,4.5 star rating,114 reviews,https://www.drgreenrelief.com,,Mon 9:00 am - 5:00 pm<br>Tue 9:00 am - 5:00 pm<br>Wed 9:00 am - 5:00 pm<br>Thu 9:00 am - 5:00 pm<br>Fri 9:00 am - 5:00 pm<br>Sat 9:00 am - 5:00 pm<br>Sun Closed<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,"Cannabis Clinics, Cannabis Clinics",36.203716,-115.248683,"https://s3-media3.fl.yelpcdn.com/bphoto/OfD-uGds785vqSeJNfkkPg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/OfD-uGds785vqSeJNfkkPg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/OfD-uGds785vqSeJNfkkPg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/OfD-uGds785vqSeJNfkkPg/300s.jpg 1.20x",http://www.yelp.com/biz/dr-green-relief-las-vegas-8?osq=cannabis,,,,,,,Vegas@DrGreenRelief.com,,,
Cannacopia Marijuana Dispensary,6332 S Rainbow Blvd Ste 105,Las Vegas,NV,89118,,Spring Valley,(702) 487-6776,"The finest Medical Marijuana Dispensary in Las Vegas is here.Cannacopia LV is a fully licensed medical marijuana dispensary located at the Southwest part of the Las Vegas valley. …Learn more about Cannacopia Marijuana Dispensary, Opens a popupSpecialtiesThe finest Medical Marijuana Dispensary in Las Vegas is here.Cannacopia LV is a fully licensed medical marijuana dispensary located at the Southwest part of the Las Vegas valley. We employ professionally trained staff to assist you from selection process all the way to checkout and after sale service. We have a wide assortment of Medical Marijuana strains for every ailment that cannabis helps alleviate. With our unbeatable prices on strains and accessories, great customer service we are confident that you will be a repeat customer.HistoryEstablished in 2016.CannaCopia is the best place to have cannabis and holistic health needs addressed by professionals in the field. We provide patients with the highest quality medicine available, and unparalleled patient services including selection of the proper medicinal product, strain, and dosage for each patient's medical condition. CannaCopia's highly qualified team includes a Medical Director, and patient advisors who provide holistic care and treatment for patients. Our Medical Director has practiced medicine for more than 25 years and is triple Board Certified by the American Academy of Anti-Aging Medicine, the American Board of Integrative Holistic Medicine, and the American Board of Pediatrics.Meet the Manager",,Yes,No,4.0 star rating,27 reviews,http://CannaCopiaLV.com,Moderate,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 12:00 am<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 12:00 am<br>Sat 9:00 am - 12:00 am<br>Sun 10:00 am - 10:00 pm<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.073716,-115.242094,"https://s3-media1.fl.yelpcdn.com/bphoto/rQJp6FrjG6tCiJoPZ-rFBA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/rQJp6FrjG6tCiJoPZ-rFBA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/rQJp6FrjG6tCiJoPZ-rFBA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/rQJp6FrjG6tCiJoPZ-rFBA/300s.jpg 1.20x",http://www.yelp.com/biz/cannacopia-marijuana-dispensary-las-vegas?osq=cannabis,,,,,,,,,,
