Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
Mitchell Brothers O’Farrell Theatre,895 O'farrell St,San Francisco,CA,94109,b/t Polk St & Larkin St,Tenderloin,(415) 776-6686,"Stop in to enjoy the charms of the most beautiful and sexy performers in all San Francisco doing the hottest girl-girl acts anywhere. Sexy, friendly and very talented, the O'Farrell …Learn more about Mitchell Brothers O’Farrell Theatre, Opens a popupSpecialtiesStop in to enjoy the charms of the most beautiful and sexy performers in all San Francisco doing the hottest girl-girl acts anywhere. Sexy, friendly and very talented, the O'Farrell Theatre is know world-wide as the classiest, safest and most enjoyable place in SF to get to know sensual women up-close and personal.5 unique rooms and private booths to choose from let you create your own personalized experience.HistoryEstablished in 1969.For 40 years... the Place to Go in San Francisco for adult entertainment and still going strong. Starting out as a theatre for adult films only, the O'Farrell led the way in San Francisco and created the incredible live shows that are enjoyed today by customers from all over the world. Beautiful, sexy women of all kinds have performed on its stages.Superstars like Marilyn Chambers, Tempest Storm, Amber Lynn and hundreds of others from the adult film industry have appeared live for up- close and very personal shows.Hunter S. Thompson the club when he did a stint as ""The Night Manager.""He often referred to the O'Farrell Theatre as ""the Carnegie Hall of Public Sex in America.""",,Yes,No,3.0 star rating,54 reviews,http://www.ofarrell.com,Pricey,Mon 12:30 pm - 2:30 am<br>Tue 12:30 pm - 2:30 am<br>Wed 12:30 pm - 2:30 am<br>Thu 12:30 pm - 3:30 am<br>Fri 12:30 pm - 3:30 am<br>Sat 12:30 pm - 3:30 am<br>Sun 6:30 pm - 1:30 am<br>,,,,Yes,,"Street, Validated",,,Yes,,Casual,Average,,,No,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",37.784676,-122.419259,"https://s3-media1.fl.yelpcdn.com/bphoto/eBhWZfscySz8AipA-MLWBA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/eBhWZfscySz8AipA-MLWBA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/eBhWZfscySz8AipA-MLWBA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/eBhWZfscySz8AipA-MLWBA/300s.jpg 1.20x",http://www.yelp.com/biz/mitchell-brothers-o-farrell-theatre-san-francisco?osq=Adult+Entertainment,,,,,,
Power Exchange,220 Jones St,San Francisco,CA,94102,b/t Eddy St & Turk St,Tenderloin,(800) 916-2513,"Power Exchange is the only Pansexual Sex Club in the Bay Area. We are always open to ALL genders and orientations! Power Exchange provides the space and safe sex supplies. What you …Learn more about Power Exchange, Opens a popupSpecialtiesPower Exchange is the only Pansexual Sex Club in the Bay Area. We are always open to ALL genders and orientations! Power Exchange provides the space and safe sex supplies. What you do inside is entirely up to YOU!HistoryEstablished in 1996.Power Exchange has been in a league of its own, since 1996. The staff is always working to improve the overall cleanliness, safety, and experience, and we loving hearing your feedback! We understand the place is not for everyone, but if you can keep an open mind, you can have an absolute BLAST at PE! Hope you enjoy your time with us!Meet the Business Owner",Josh P.,Yes,No,2.5 star rating,53 reviews,http://powerexchange.com/,Inexpensive,Mon 9:00 pm - 4:00 am<br>Tue 9:00 pm - 4:00 am<br>Wed 9:00 pm - 4:00 am<br>Thu 9:00 pm - 4:00 am<br>Fri 9:00 pm - 5:00 am<br>Sat 9:00 pm - 5:00 am<br>Sun 9:00 pm - 4:00 am<br>,,,,Yes,,Street,,,Yes,,,Loud,,Yes,No,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",37.783390,-122.412179,"https://s3-media2.fl.yelpcdn.com/bphoto/P4jDoWGTvlyzejMRNgBfrA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/P4jDoWGTvlyzejMRNgBfrA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/P4jDoWGTvlyzejMRNgBfrA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/P4jDoWGTvlyzejMRNgBfrA/300s.jpg 1.20x",http://www.yelp.com/biz/power-exchange-san-francisco-3?osq=Adult+Entertainment,,,,,,
442,442 Natoma St,San Francisco,CA,94103,b/t 6th St & Mary St,SoMa,(415) 777-9070,,,Yes,No,4.5 star rating,2 reviews,http://442.events,Moderate,Mon 8:00 pm - 1:00 am<br>Tue Closed<br>Wed Closed<br>Thu Closed<br>Fri 9:00 pm - 4:00 am<br>Sat 10:00 pm - 4:00 am<br>Sun 5:00 pm - 12:00 am<br>,,,,No,,Street,,,Yes,,,Loud,Background,No,No,No,"Mon, Sat",Yes,No,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",37.781186,-122.406722,"https://s3-media1.fl.yelpcdn.com/bphoto/ncBW-6wgO8MwzAx78PzbTA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/ncBW-6wgO8MwzAx78PzbTA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/ncBW-6wgO8MwzAx78PzbTA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/ncBW-6wgO8MwzAx78PzbTA/300s.jpg 1.20x",http://www.yelp.com/biz/442-san-francisco?osq=Adult+Entertainment,,,,,,
Penthouse Club & Restaurant,412 Broadway,San Francisco,CA,94133,b/t Rowland St & Montgomery St,North Beach/Telegraph Hill,(415) 391-2800,"The Penthouse Club and Restaurant San Francisco is always featuring new events, live adult entertainment, and specials to make your night memorable. Our gorgeous Key Girls and …Learn more about Penthouse Club & Restaurant, Opens a popupSpecialtiesThe Penthouse Club and Restaurant San Francisco is always featuring new events, live adult entertainment, and specials to make your night memorable. Our gorgeous Key Girls and intimate atmosphere are two reasons why we were nominated for the Overall Gentleman's Club of the Year award. Located in North Beach, the award winning Penthouse Club and Restaurant has earned a fantastic reputation for it's filet and rib eye steaks, bottle service, and exceptionally beautiful adult entertainers. Be sure to visit our Reservation page so you can book dinner, bottle services, and a VIP table or room for that night!Connect with us @Penthouse_SF using the hashtag #PenthouseSFGeorgious, high end, ambiance, hospitality, key girls, World Famous, two levels, elevators, chef inspired original menu, recently remodeled, Professional Audio Visual SystemHistoryEstablished in 2012.The opulent New Adult Entertainment Venue & Fine Dining Restaurant is now open! The elegant black granite foyer leads to two bars, three stages, intimate dining areas, multiple champagne rooms and exclusive VIP areas. The two levels are accented with shimmering textured walls, richly appointed furnishings, mesmerizing LED lighting, and an intriguing cantilevered glass stage visible from the showroom below. The Penthouse Club and Restaurant is open 7 days a week. An extensive list of rare vintages, sparkling wines and premium spirits are available for your tasteful needs.Meet the Manager",,Yes,No,4.0 star rating,106 reviews,http://www.penthousesf.com,$31-60,Mon 6:00 pm - 2:00 am<br>Tue 6:00 pm - 2:00 am<br>Wed 6:00 pm - 2:00 am<br>Thu 6:00 pm - 2:00 am<br>Fri 6:00 pm - 2:00 am<br>Sat 7:00 pm - 2:00 am<br>Sun 7:00 pm - 2:00 am<br>,Yes,No,No,Yes,Late Night,"Valet, Street",,No,Yes,Casual,Upscale,Loud,DJ,Yes,Full Bar,,"Fri, Sat, Sun",,,No,Free,Yes,,,No,,"Adult Entertainment, Bars, American (Traditional), Adult Entertainment, Bars, American (Traditional)",37.798422,-122.404299,"https://s3-media4.fl.yelpcdn.com/bphoto/hKyjlz2JNSTEo_5VcEEfkg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/hKyjlz2JNSTEo_5VcEEfkg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/hKyjlz2JNSTEo_5VcEEfkg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/hKyjlz2JNSTEo_5VcEEfkg/300s.jpg 1.20x",http://www.yelp.com/biz/penthouse-club-and-restaurant-san-francisco?osq=Adult+Entertainment,,,,,,
Bronze Party,1275 Connecticut St,San Francisco,CA,94107,b/t 26th St & Cesar Chavez St,Potrero Hill,(650) 269-9600,,Bronze P.,Yes,No,3.5 star rating,3 reviews,http://bronzeparty.com,Moderate,,,,,Yes,,,,,Yes,,,Loud,DJ,Yes,,No,Sat,Yes,Outdoor Area / Patio Only,No,,No,,,,,"Adult Entertainment, Party & Event Planning, Adult Entertainment, Party & Event Planning",37.750197,-122.396004,"https://s3-media2.fl.yelpcdn.com/bphoto/diNqn0xlu-0QDrj_P4tMvw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/diNqn0xlu-0QDrj_P4tMvw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/diNqn0xlu-0QDrj_P4tMvw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/diNqn0xlu-0QDrj_P4tMvw/300s.jpg 1.20x",http://www.yelp.com/biz/bronze-party-san-francisco-2?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nob Hill Adult Theatre,729 Bush St,San Francisco,CA,94108,b/t Powell St & Mason St,Union Square,(415) 397-6758,,,Yes,No,3.0 star rating,22 reviews,http://thenobhilltheatre.com,Moderate,Mon 11:30 am - 12:00 am<br>Tue 11:30 am - 12:00 am<br>Wed 11:30 am - 12:00 am<br>Thu 11:30 am - 12:00 am<br>Fri 11:30 am - 1:30 am<br>Sat 11:30 am - 1:30 am<br>Sun 11:30 am - 12:00 am<br>,,,,Yes,,Street,,,Yes,,Touristy,Average,,,No,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",37.789852,-122.409339,"https://s3-media2.fl.yelpcdn.com/bphoto/K53W7BOpfFzATVM0AXyH5w/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/K53W7BOpfFzATVM0AXyH5w/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/K53W7BOpfFzATVM0AXyH5w/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/K53W7BOpfFzATVM0AXyH5w/300s.jpg 1.20x",http://www.yelp.com/biz/nob-hill-adult-theatre-san-francisco?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hot House Entertainment,81 Bluxome St,San Francisco,CA,94107,b/t 5th St & 4th St,SoMa,(415) 437-9500,,,Yes,No,4.5 star rating,2 reviews,http://www.hothouse.com,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",37.776309,-122.397400,"https://s3-media3.fl.yelpcdn.com/bphoto/MZ9-n-z5GJK3bRSXWDdNDQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/MZ9-n-z5GJK3bRSXWDdNDQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/MZ9-n-z5GJK3bRSXWDdNDQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/MZ9-n-z5GJK3bRSXWDdNDQ/300s.jpg 1.20x",http://www.yelp.com/biz/hot-house-entertainment-san-francisco?osq=Adult+Entertainment,,,,,,
