Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
Pumps Bar,1089 Grand St,Brooklyn,NY,11211,,East Williamsburg,(718) 599-2474,,,Yes,No,3.5 star rating,55 reviews,http://pumpsbar.com/,Moderate,Mon 3:00 pm - 4:00 am<br>Tue 3:00 pm - 4:00 am<br>Wed 3:00 pm - 4:00 am<br>Thu 3:00 pm - 4:00 am<br>Fri 3:00 pm - 4:00 am<br>Sat 4:00 pm - 4:00 am<br>Sun Closed<br>,Yes,,,Yes,,Street,,,Yes,,Divey,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Bars, Adult Entertainment, Bars, Adult Entertainment",40.714085,-73.932060,"https://s3-media2.fl.yelpcdn.com/bphoto/QJA-KX2u_FeO4hflt8ySqw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/QJA-KX2u_FeO4hflt8ySqw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/QJA-KX2u_FeO4hflt8ySqw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/QJA-KX2u_FeO4hflt8ySqw/300s.jpg 1.20x",http://www.yelp.com/biz/pumps-bar-brooklyn?osq=Adult+Entertainment,,,,,,
Paddles NYC,250 W 26th St,New York,NY,10001,b/t 7th Ave & 8th Ave,Chelsea,(646) 319-2780,,,Yes,No,3.5 star rating,15 reviews,http://www.paddlesnyc.com/,Moderate,,,,,No,,,,,Yes,,Intimate,Average,,,No,,"Thu, Fri, Sat",,No,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",40.746621,-73.996246,"https://s3-media4.fl.yelpcdn.com/bphoto/g2knkQ1qncx2WoY2-55wmA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/g2knkQ1qncx2WoY2-55wmA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/g2knkQ1qncx2WoY2-55wmA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/g2knkQ1qncx2WoY2-55wmA/300s.jpg 1.20x",http://www.yelp.com/biz/paddles-nyc-new-york?osq=Adult+Entertainment,,,,,,
RAWR! Burlesque,50 Ave B,New York,NY,10009,,"East Village, Alphabet City",,,,Yes,No,5.0 star rating,4 reviews,http://www.rawrnyc.com,,,,,,,,,,No,,,,,,,Full Bar,,,,,No,,,,,,,"Performing Arts, Adult Entertainment, Performing Arts, Adult Entertainment",40.723230,-73.982834,"https://s3-media3.fl.yelpcdn.com/bphoto/3e7KuC74b7q3gfrh9swtNQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/3e7KuC74b7q3gfrh9swtNQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/3e7KuC74b7q3gfrh9swtNQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/3e7KuC74b7q3gfrh9swtNQ/300s.jpg 1.20x",http://www.yelp.com/biz/rawr-burlesque-new-york?osq=Adult+Entertainment,,,,,,
Club Lust,225 47th St,Brooklyn,NY,11220,b/t 3rd Ave & 2nd Ave,Sunset Park,(347) 763-3988,,,Yes,No,3.0 star rating,23 reviews,http://clublustny.com/,Pricey,Mon 11:00 pm - 4:00 am<br>Tue 11:00 pm - 4:00 am<br>Wed 11:00 pm - 4:00 am<br>Thu 11:00 pm - 4:00 am<br>Fri 11:00 pm - 4:00 am<br>Sat 11:00 pm - 4:00 am<br>Sun 11:00 pm - 4:00 am<br>,,,,Yes,,,,,Yes,,,Very Loud,,Yes,Full Bar,No,,Yes,,No,,No,,,,,"Adult Entertainment, Adult Entertainment",40.650400,-74.014563,"https://s3-media1.fl.yelpcdn.com/bphoto/MiqHbFMC-n4jOB8GA2EJpg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/MiqHbFMC-n4jOB8GA2EJpg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/MiqHbFMC-n4jOB8GA2EJpg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/MiqHbFMC-n4jOB8GA2EJpg/300s.jpg 1.20x",http://www.yelp.com/biz/club-lust-brooklyn?osq=Adult+Entertainment,,,,,,
Starlets Gentlemens Club,49-09 25th Ave,Woodside,NY,11103,,Astoria,(718) 726-3700,,,Yes,No,2.5 star rating,32 reviews,http://clubstarletsnyc.com/,Pricey,Mon 10:00 pm - 4:00 am<br>Tue 10:00 pm - 4:00 am<br>Wed 10:00 pm - 4:00 am<br>Thu 10:00 pm - 4:00 am<br>Fri 10:00 pm - 4:00 am<br>Sat 10:00 pm - 4:00 am<br>Sun 10:00 pm - 4:00 am<br>,,,,Yes,,Street,,,Yes,,,Very Loud,,,Full Bar,,,,,No,,No,,,,,"Adult Entertainment, Adult Entertainment",40.764562,-73.903980,"https://s3-media1.fl.yelpcdn.com/bphoto/Yd-AFdalsr27-TKYmaz_HQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/Yd-AFdalsr27-TKYmaz_HQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/Yd-AFdalsr27-TKYmaz_HQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/Yd-AFdalsr27-TKYmaz_HQ/300s.jpg 1.20x",http://www.yelp.com/biz/starlets-gentlemens-club-woodside-2?osq=Adult+Entertainment,,,,,,
Sugardaddys Gentlemens club,51-07 27th St,Long Island City,NY,11101,,Sunnyside,(718) 706-9600,,,Yes,No,2.5 star rating,7 reviews,http://sugardaddysnyc.com,Moderate,Mon 12:00 pm - 4:00 am<br>Tue 12:00 pm - 4:00 am<br>Wed 12:00 pm - 4:00 am<br>Thu 12:00 pm - 4:00 am<br>Fri 12:00 pm - 4:00 am<br>Sat 8:00 pm - 4:00 am<br>Sun 8:00 pm - 4:00 am<br>,,,,Yes,,"Valet, Street, Private Lot, Validated",,,Yes,,,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",40.739502,-73.942622,"https://s3-media3.fl.yelpcdn.com/bphoto/peTbMsffA5MUEziezeHUXw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/peTbMsffA5MUEziezeHUXw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/peTbMsffA5MUEziezeHUXw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/peTbMsffA5MUEziezeHUXw/300s.jpg 1.20x",http://www.yelp.com/biz/sugardaddys-gentlemens-club-long-island-city-4?osq=Adult+Entertainment,,,,,,
Peyton’s Gentlemens Club,3901 2nd Ave,Brooklyn,NY,11232,b/t 39th St & 40th St,Sunset Park,(718) 499-9010,,,Yes,No,3.5 star rating,13 reviews,,Moderate,Mon Closed<br>Tue 12:00 pm - 4:00 am<br>Wed 12:00 pm - 4:00 am<br>Thu 12:00 pm - 4:00 am<br>Fri 12:00 pm - 4:00 am<br>Sat 12:00 pm - 4:00 am<br>Sun 8:00 pm - 4:00 am<br>,,,,No,,Street,,,Yes,,,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",40.655021,-74.010400,"https://s3-media1.fl.yelpcdn.com/bphoto/UbyGTjvWZ_CzS7pC3hrFVw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/UbyGTjvWZ_CzS7pC3hrFVw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/UbyGTjvWZ_CzS7pC3hrFVw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/UbyGTjvWZ_CzS7pC3hrFVw/300s.jpg 1.20x",http://www.yelp.com/biz/peytons-gentlemens-club-brooklyn?osq=Adult+Entertainment,,,,,,
Headquarters Gentlemen’s Club,552 W 38th St,New York,NY,10018,at 11th Ave,"Hell's Kitchen, Midtown West",(212) 967-4646,"HeadQuarters Gentlemen's Club in New York City specializes in the ultimate Gentlemen's Club Experience.We cater to a New York City type of Gentlemen, one who is urbane and …Learn more about Headquarters Gentlemen’s Club, Opens a popupSpecialtiesHeadQuarters Gentlemen's Club in New York City specializes in the ultimate Gentlemen's Club Experience.We cater to a New York City type of Gentlemen, one who is urbane and seductive.With some of the hottest adult entertainers ever to grace the halls of a New York City Gentlemen's club, we make sure we exceed your expectations.Our New Yew York City Gentlemen's Club specializes in awesome party hosts as well.Since 2012 we've had adult entertainers Capri Anderson, Riley Reid, Kaylani Lei, Alektra Blue, and Savanna Samson host parties.We've also had Dennis Rodman and Mob Wives: Drita D'avanzo and Renee Graziano, and Sarah Tressler (The Angry Stripper).Taking things to the next level, our New York City Gentlemen's Club is pulling out all the stops to fulfill our specialization of bringing you the best in adult entertainment.July 2012 will be remembered by all as the month that HeadQuarters Gentlemen's Club brought Juelz Ventura and Gabriella Paltrova to New York City.HistoryEstablished in 2005.HeadQuarters Gentlemen's Club is a classic New York City Gentlemen's Club.Founded in 2005, located across from the Javits Center, HeadQuarters Gentlemen's Club hosts a variety of adult entertainers. Whether it be our wonderful staff of exotic dancers, or an assortment of adult film stars and other entertainers, many refer to our New York City Gentlemen's Club as their home away from home.Since the start of 2012, HeadQuarters has had parties hosted by Dennis Rodman, Mob Wives: Drita D'avanzo & Renee Graziano, as well as adult film stars Kaylani Lei, Alektra Blue, Chanel Preston, Breanne Benson, Amy Brooke, Gina Lynn and Savanna Samson. For those that frequent HeadQuarters New York City Gentlemen's Club, they will know that our events keep topping themselves, and every night at our New York City Gentlemen's Club is a vacation from average.Meet the Manager",,Yes,No,3.0 star rating,15 reviews,http://www.hqnewyork.com,Pricey,Mon 7:00 pm - 4:00 am<br>Tue 7:00 pm - 4:00 am<br>Wed 7:00 pm - 4:00 am<br>Thu 7:00 pm - 4:00 am<br>Fri 7:00 pm - 4:00 am<br>Sat 7:00 pm - 4:00 am<br>Sun Closed<br>,,,,Yes,,Street,,,Yes,,,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Lounges, Cocktail Bars, Diners, Sports Bars, Adult Entertainment",40.757850,-73.999656,"https://s3-media2.fl.yelpcdn.com/bphoto/WDJsqyGvPedfVbl8MGB6sQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/WDJsqyGvPedfVbl8MGB6sQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/WDJsqyGvPedfVbl8MGB6sQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/WDJsqyGvPedfVbl8MGB6sQ/300s.jpg 1.20x",http://www.yelp.com/biz/headquarters-gentlemens-club-new-york?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aces New York,3210 37th Ave,Long Island City,NY,11101,,Long Island City,(718) 786-3100,"Our exclusive Urban Hip Hop Club will provide you with a unique experience. Party with our celebrity guests, athletes, our beautiful and sexy dancers, bartenders and bottle …Learn more about Aces New York, Opens a popupSpecialtiesOur exclusive Urban Hip Hop Club will provide you with a unique experience. Party with our celebrity guests, athletes, our beautiful and sexy dancers, bartenders and bottle waitresses.",,Yes,No,2.0 star rating,14 reviews,http://www.acesnewyork.com,Pricey,Mon 11:00 pm - 4:00 am<br>Tue 11:00 pm - 4:00 am<br>Wed 11:00 pm - 4:00 am<br>Thu 11:00 pm - 4:00 am<br>Fri 11:00 pm - 4:00 am<br>Sat 11:00 pm - 4:00 am<br>Sun 11:00 pm - 4:00 am<br>,,,,Yes,,,Yes,,Yes,,,Very Loud,DJ,No,Full Bar,Yes,,Yes,No,No,,No,,,,,"Adult Entertainment, Adult Entertainment",40.754193,-73.930349,"https://s3-media4.fl.yelpcdn.com/bphoto/-T_ePYW-FCwd0pZb7KYWqg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/-T_ePYW-FCwd0pZb7KYWqg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/-T_ePYW-FCwd0pZb7KYWqg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/-T_ePYW-FCwd0pZb7KYWqg/300s.jpg 1.20x",http://www.yelp.com/biz/aces-new-york-long-island-city?osq=Adult+Entertainment,,,,,,
LivePlayLove,,Queens,NY,11109,,Long Island City,(646) 606-3689,,,Yes,No,5.0 star rating,1 review,http://www.liveplaylove.com,Moderate,Mon Closed<br>Tue Closed<br>Wed Closed<br>Thu 8:00 pm - 3:00 am<br>Fri Closed<br>Sat Closed<br>Sun Closed<br>,,,,Yes,,"Garage, Street",No,,Yes,,,Average,DJ,Yes,Full Bar,Yes,Thu,Yes,Outdoor Area / Patio Only,Yes,,Yes,,,,,"Adult Entertainment, Adult Entertainment",40.744908,-73.956923,"https://s3-media4.fl.yelpcdn.com/bphoto/aeJizYmYFz-SHIKX5rngsg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/aeJizYmYFz-SHIKX5rngsg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/aeJizYmYFz-SHIKX5rngsg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/aeJizYmYFz-SHIKX5rngsg/300s.jpg 1.20x",http://www.yelp.com/biz/liveplaylove-queens?osq=Adult+Entertainment,,,,,,
Show Palace,42-50 21st St,Long Island City,NY,11101,,Long Island City,(718) 937-6969,"World class FULLY NUDE gentlemen's club and restaurant.Learn more about Show Palace, Opens a popupSpecialtiesWorld class FULLY NUDE gentlemen's club and restaurant.HistoryEstablished in 2012.New York City's most opulent and luxurious all Nude Men's club.Featuring the prettiest and friendliest performers around.Established in 2012 at the base of the iconic Queensboro (Ed Koch) bridge SHOWPALACE has been steadily making a name for itself by bringing Las Vegas Style opulence to NYC.We feature the finest Adult Performers once a month on ""Temptation Thursdays"" and are expanding our current menu to offer even more of the cuisine that LIC needs.Show Palace also recommends",,Yes,No,2.5 star rating,28 reviews,http://www.showpalaceny.com,Moderate,Mon 7:00 pm - 4:00 am<br>Tue 7:00 pm - 4:00 am<br>Wed 7:00 pm - 4:00 am<br>Thu 7:00 pm - 4:00 am<br>Fri 7:00 pm - 4:00 am<br>Sat 7:00 pm - 4:00 am<br>Sun 7:00 pm - 4:00 am<br>,,,,Yes,,Street,,,Yes,,,Average,,,No,,,,,No,,Yes,,,,,"Adult Entertainment, Dance Clubs, Adult Entertainment, Bars, American (New), Adult Entertainment, Dance Clubs",40.751089,-73.945512,"https://s3-media4.fl.yelpcdn.com/bphoto/5LzF2PCAR_zlPnbN47NYUA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/5LzF2PCAR_zlPnbN47NYUA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/5LzF2PCAR_zlPnbN47NYUA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/5LzF2PCAR_zlPnbN47NYUA/300s.jpg 1.20x",http://www.yelp.com/biz/show-palace-long-island-city?osq=Adult+Entertainment,,,,,,
Lace Midtown,725 7th Ave,New York,NY,10019,b/t 48th St & 49th St,"Theater District, Midtown West",(212) 764-6969,,,Yes,No,2.0 star rating,23 reviews,http://www.lacenyc.com,Pricey,Mon 12:00 pm - 4:00 am<br>Tue 12:00 pm - 4:00 am<br>Wed 12:00 pm - 4:00 am<br>Thu 12:00 pm - 4:00 am<br>Fri 12:00 pm - 4:00 am<br>Sat 12:00 pm - 4:00 am<br>Sun 12:00 pm - 4:00 am<br>,,,,Yes,,Street,,,Yes,,Divey,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",40.759853,-73.983727,"https://s3-media4.fl.yelpcdn.com/bphoto/dAa5zFvU_yukB1DA2dx0OA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/dAa5zFvU_yukB1DA2dx0OA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/dAa5zFvU_yukB1DA2dx0OA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/dAa5zFvU_yukB1DA2dx0OA/300s.jpg 1.20x",http://www.yelp.com/biz/lace-midtown-new-york?osq=Adult+Entertainment,,,,,,
Get Punished Male Strip Club & Male Strippers,229 W 28th St,New York,NY,10001,b/t 7th Ave & 8th Ave,"Chelsea, Midtown West",(917) 513-2484,"With the highest rating of 5 stars with the Male Strip Club Directory - www.malestrippers.org.Get Punished Male Strip Club & Male Strippers is the premiere NYC male strip club for …Learn more about Get Punished Male Strip Club & Male Strippers, Opens a popupSpecialtiesWith the highest rating of 5 stars with the Male Strip Club Directory - www.malestrippers.org.Get Punished Male Strip Club & Male Strippers is the premiere NYC male strip club for your intimate celebrations! Whether it's a NYC Bachelorette party, Birthday party, Divorce Party, Sorority Party or just a Girls Night Out. We are a top rated male strip show of male strippers in NYC. Male Revue Shows every Friday and Saturday evening. We also occasionally perform at Eve Male Revue - www.evemalerevue.comHistoryEstablished in 2009.Getpunished.com was established as an option for the ladies of the tristate area to see a high quality male revue show consistently featuring the top performers in the business. Founded by Vh1 reality tv personality Sharay ""Punisher"" Hayes (I Love New York, I Love Money and Megan wants a Millionaire), Getpunished is a trusted brand, that has a reputation unmatched in the tri-state area.With featured performers such as Punisher, Flava, GQ, Heat, Messiah, Anaconda, Apache, Messiah and Phyness to just name a few. We are the only male strip club that offers the best in the business, each and every time! Don't take our word for it, we want you to do your research. You won't have to look far to find someone to endorse the reputation and quality of Punisher or the Getpunished brand.Your happiness is truly our goal and please let us make your Bachelorette, Birthday or Ladies Night one to remember!Meet the Business Owner",Sharay Punisher H.,Yes,No,4.0 star rating,10 reviews,http://www.getpunished.com,Moderate,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,Yes,,,,,Yes,,,Loud,,,Full Bar,,,,,No,,,,,,,"Adult Entertainment, Adult Entertainment",40.748234,-73.994207,"https://s3-media1.fl.yelpcdn.com/bphoto/104eDBnXib3okYbhqfJ0Hg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/104eDBnXib3okYbhqfJ0Hg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/104eDBnXib3okYbhqfJ0Hg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/104eDBnXib3okYbhqfJ0Hg/300s.jpg 1.20x",http://www.yelp.com/biz/get-punished-new-york-3?osq=Adult+Entertainment,,,,,,
Hunkamania NYC,268 W 47th St,New York,NY,10036,b/t Broadway & 8th Ave,"Theater District, Midtown West",(917) 921-8476,,,Yes,No,3.0 star rating,5 reviews,https://www.hunkomanianyc.com/new-york-city-male-strip-club.html,Moderate,Mon 9:00 am - 11:30 pm<br>Tue 9:00 am - 11:30 pm<br>Wed 9:00 am - 11:30 pm<br>Thu 9:00 am - 11:30 pm<br>Fri 9:00 am - 11:30 pm<br>Sat 9:00 am - 11:30 pm<br>Sun 9:00 am - 11:30 pm<br>,,,,Yes,,,,,Yes,,,,,Yes,Full Bar,,,Yes,,No,,No,,,,,"Adult Entertainment, Adult Entertainment",40.760166,-73.987259,"https://s3-media2.fl.yelpcdn.com/bphoto/dp45ROeUuS8GBUklujiLpQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/dp45ROeUuS8GBUklujiLpQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/dp45ROeUuS8GBUklujiLpQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/dp45ROeUuS8GBUklujiLpQ/300s.jpg 1.20x",http://www.yelp.com/biz/hunkamania-nyc-new-york-3?osq=Adult+Entertainment,,,,,,
A Night of Burlesque,157 Bleecker St Carrols Pl,New York,NY,10012,b/t Thompson St & Sullivan St,Financial District,,,,Yes,No,5.0 star rating,1 review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",40.710885,-74.005615,"https://s3-media4.fl.yelpcdn.com/bphoto/Kv6Fj3C-UU8dYZPQ_t6eqQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/Kv6Fj3C-UU8dYZPQ_t6eqQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/Kv6Fj3C-UU8dYZPQ_t6eqQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/Kv6Fj3C-UU8dYZPQ_t6eqQ/300s.jpg 1.20x",http://www.yelp.com/biz/a-night-of-burlesque-new-york?osq=Adult+Entertainment,,,,,,
Larry Flynt’s Hustler Club,641 W 51st St,New York,NY,10019,b/t 11th Ave & West St,"Hell's Kitchen, Midtown West",(212) 247-2460,"*Roof-Top Dome Deck*Private Themed VIP Suites*Bottle Service and Fine CigarsWith over 200 of the most erotic and exotic entertainers, Larry Flynt's Hustler Club attracts a …Learn more about Larry Flynt’s Hustler Club, Opens a popupSpecialties*Roof-Top Dome Deck*Private Themed VIP Suites*Bottle Service and Fine CigarsWith over 200 of the most erotic and exotic entertainers, Larry Flynt's Hustler Club attracts a sophisticated clientele who seek the extraordinary experience of VIP champagne suites, beautiful women and a place where their fantasies are fulfilled. The Hustler Club exudes a casual attitude in an upscale environment that has finally brought the fun back into cabarets. With the encouragement to dress in whatever outfit best fit their own personality, being the ""school girl"" to the ""Dominatrix"", the ""Hustler Honey's"" give guests the chance to meet their every desire. Inside the Hustler Club is as intriguing as the entertainment, featuring over 10,000 square feet of pure party space featuring two second-story floating glass stages, VIP champagne suites and multiple performance stages. Larry Flynt's Hustler Club presents the fulfillment of fantasies delivering an extraordinary experience.HistoryEstablished in 2004.Larry Flynt's Hustler Club is New York's premier gentlemen's gateway with over 200 of the most erotic and exotic entertainers.The Hustler Club is the only adult cabaret in the United States with a heated rooftop deck and Cigar Lounge featuring a premium selection of cigars and liquors from around the world.Join the Hustler Honey's to enjoy all major Pay-Per-View Boxing and UFC events.",,Yes,No,2.5 star rating,37 reviews,http://www.hustlerny.com,Pricey,Mon 6:00 pm - 4:00 am<br>Tue 6:00 pm - 4:00 am<br>Wed 6:00 pm - 4:00 am<br>Thu 6:00 pm - 4:00 am<br>Fri 6:00 pm - 4:00 am<br>Sat 8:00 pm - 4:00 am<br>Sun 8:00 pm - 2:00 am<br>,,,,Yes,,Street,,,Yes,,Upscale,Average,,Yes,Full Bar,,,,,Yes,,Yes,,,,,"Adult Entertainment, Adult Entertainment",40.767590,-73.995793,"https://s3-media2.fl.yelpcdn.com/bphoto/_kpv_X9NTboLBYOxwlS6pQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/_kpv_X9NTboLBYOxwlS6pQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/_kpv_X9NTboLBYOxwlS6pQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/_kpv_X9NTboLBYOxwlS6pQ/300s.jpg 1.20x",http://www.yelp.com/biz/larry-flynts-hustler-club-new-york?osq=Adult+Entertainment,,,,,,
Scores New York,536 W 28th St,New York,NY,10001,b/t 11th Ave & 10th Ave,Chelsea,(212) 868-4900,"Located in downtown NYC, Scores NY is a 7,500 square foot Nightclub and Event Space comprised of 3 levels. Each level features unique decor and has it's own distinct personality and …Learn more about Scores New York, Opens a popupSpecialtiesLocated in downtown NYC, Scores NY is a 7,500 square foot Nightclub and Event Space comprised of 3 levels. Each level features unique decor and has it's own distinct personality and flavour. Every level has state of the art sound and audio offering all types of sounds including Hip-Hop, R&B, House and Rock & Roll. From corporate occasions to club nights, product launches to conferences, fashion shows to film shoots and showcases to concerts, Scores NY is dedicated to providing the best in US Entertainment on every level.The space evokes a deep subterranean milieu. Faceted and reflective, tilting ceiling surfaces in glossy black and chromed aluminium snake around the room catching flickers of movement and light. The room takes cues from the geode where a rougher crust is juxtaposed with finer crystalline formations.A DJ booth is launched from a rocky precipice overlooking the dancefloor.Glowing Onyx drink islands and tables create luminous areas to congregate. Onyx as a material symbolizes the midnight hour. It is grounding and thought to deflect or absorb the negativity of others.Customized mirrored walls are embellished with Swarovski crystals; swirling in kaleidoscopic patterns.HistoryEstablished in 2009.Renowned New York Institution SCORES has not only been re-opened, but has been restored to its full former glory. The vast Chelsea space that once housed the clubformerly known as SCORES West, has been extravagantly renovated.SCORES NYfeatures an amazing five-star restaurant modeled after the internationally acclaimed Roberts Steakhouse. Like its sister establishment, Roberts Restaurant serves top-rated cuisine with a trendy twist to keep pace with the hipsters on the gastronomic scene.Scores New York also recommends",,Yes,No,2.5 star rating,32 reviews,http://www.scoresny.com/,Pricey,Mon 7:00 pm - 4:00 am<br>Tue 7:00 pm - 4:00 am<br>Wed 7:00 pm - 4:00 am<br>Thu 7:00 pm - 4:00 am<br>Fri 7:00 pm - 4:00 am<br>Sat 8:00 pm - 4:00 am<br>Sun 7:00 pm - 3:00 am<br>,,,,Yes,,Street,,,Yes,,Casual,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment, Adult Entertainment",40.751538,-74.003577,"https://s3-media2.fl.yelpcdn.com/bphoto/uBeMTrXU6B3mqcOS5rsZSQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/uBeMTrXU6B3mqcOS5rsZSQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/uBeMTrXU6B3mqcOS5rsZSQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/uBeMTrXU6B3mqcOS5rsZSQ/300s.jpg 1.20x",http://www.yelp.com/biz/scores-new-york-new-york-2?osq=Adult+Entertainment,,,,,,
Riviera Gentleman’s Club,34-48 Steinway St,Long Island City,NY,11101,,Astoria,(718) 937-6664,,,Yes,No,2.5 star rating,37 reviews,,Pricey,Mon 8:00 pm - 4:00 am<br>Tue 8:00 pm - 4:00 am<br>Wed 8:00 pm - 4:00 am<br>Thu 8:00 pm - 4:00 am<br>Fri 8:00 pm - 4:00 am<br>Sat 8:00 pm - 4:00 am<br>Sun 8:00 pm - 4:00 am<br>,,,,Yes,,Street,,,Yes,,Trendy,Very Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",40.755654,-73.922037,"https://s3-media2.fl.yelpcdn.com/bphoto/hp4z6uYJYsaRtq7zJ3WcQQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/hp4z6uYJYsaRtq7zJ3WcQQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/hp4z6uYJYsaRtq7zJ3WcQQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/hp4z6uYJYsaRtq7zJ3WcQQ/300s.jpg 1.20x",http://www.yelp.com/biz/riviera-gentlemans-club-long-island-city?osq=Adult+Entertainment,,,,,,
