Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link,Email from Web,Facebook URL,Twitter URL,Google Plus URL
Oasis Cannabis,1800 Industrial Rd Ste 180,Las Vegas,NV,89102,,,(702) 420-2405,"Oasis is a medical marijuana dispensary located in the heart of Las Vegas, just off the Strip. Our convenient location makes it easy for both locals and out-of-state visitors who are …Learn more about Oasis Cannabis, Opens a popupSpecialtiesOasis is a medical marijuana dispensary located in the heart of Las Vegas, just off the Strip. Our convenient location makes it easy for both locals and out-of-state visitors who are issued a medical marijuana card to visit. We also provide home delivery for locals as an alternative to visiting the store. For those that venture into the central location, there is a unique, convenient, and comfortable experience awaiting them. Stop in today or contact us for more information!HistoryEstablished in 2015.One of the first medical marijuana dispensaries to open in the State of Nevada.Oasis Medical is dedicated to spreading knowledge and improving public awareness.We diligently donate a percentage of our profit to fund vital medical cannabis research.",,Yes,No,4.5 star rating,81 reviews,http://oasismedicalcannabis.com,Moderate,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media2.fl.yelpcdn.com/bphoto/7D0Ns_SN_6WYVi9RV2Gn_w/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/7D0Ns_SN_6WYVi9RV2Gn_w/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/7D0Ns_SN_6WYVi9RV2Gn_w/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/7D0Ns_SN_6WYVi9RV2Gn_w/300s.jpg 1.20x",http://www.yelp.com/biz/oasis-cannabis-las-vegas-2?osq=cannabis,,,,,,,info@oasiscannabis.com,,,
Las Vegas Releaf,2244 Paradise Rd,Las Vegas,NV,89104,,The Strip,(702) 550-1757,"Las Vegas ReLeaf is a legally approved medical marijuana facility in Las Vegas, NV. We provide a convenient way for medical marijuana patients legally and affordably. Patients can …Learn more about Las Vegas Releaf, Opens a popupSpecialtiesLas Vegas ReLeaf is a legally approved medical marijuana facility in Las Vegas, NV. We provide a convenient way for medical marijuana patients legally and affordably. Patients can visit us at the MMJ dispensary or order online from our website to get their MMJ medication delivered to their door.We offer a variety of dry leaf strains, concentrates and edibles for our patients. Our MMJ staff are friendly, compassionate and informative.Located off the Las Vegas Strip by Paradise Rd and Sahara AveHistoryEstablished in 2015.Las Vegas ReLeaf premier marijuana dispensary opened in October of 2015, becoming one of the first legal medical marijuana dispensaries to open in the City of Las Vegas. Founded by business leaders and patient advocates from across Nevada, Las Vegas ReLeaf represents a local ownership dedicated to providing the highest quality and widest selection of medical cannabis to Nevada's cannabis community. Located just 500 ft from the world famous Las Vegas Strip, Las Vegas ReLeaf dispensary also accepts out of state & international medical marijuana cards. We look forward to building our relationship with the patient and adult use communities as we continue to search the market for the best product at the best prices.",,Yes,No,4.5 star rating,81 reviews,http://lasvegasreleaf.com,,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 12:00 am<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 12:00 am<br>Sat 9:00 am - 12:00 am<br>Sun 9:00 am - 12:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",36.144519,-115.155244,"https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/D8jNGkf9MgfY2-rjlPld2Q/300s.jpg 1.20x",http://www.yelp.com/biz/las-vegas-releaf-las-vegas?osq=cannabis,,,,,,,Info@LasVegasReLeaf.com,,,
Jardin Premium Cannabis Dispensary,2900 E Desert Inn Rd Ste 102,Las Vegas,NV,89121,,Eastside,(702) 331-6511,"We are the leading cannabis dispensary in Las Vegas. We are the pioneers in the cannabis industry in Las Vegas. Our Dispensary is state of the art and the experience we offer our …Learn more about Jardin Premium Cannabis Dispensary, Opens a popupSpecialtiesWe are the leading cannabis dispensary in Las Vegas. We are the pioneers in the cannabis industry in Las Vegas. Our Dispensary is state of the art and the experience we offer our customers is unmatched. Visit us to see just how good Jardin Cannabis can be for you too.Meet the Manager",,Yes,No,4.5 star rating,40 reviews,http://www.jardincannabis.com,Moderate,Mon 10:00 am - 12:00 am<br>Tue 10:00 am - 12:00 am<br>Wed 10:00 am - 12:00 am<br>Thu 10:00 am - 12:00 am<br>Fri 10:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.130409,-115.110894,"https://s3-media2.fl.yelpcdn.com/bphoto/Tl2krfAqW50FPUERlrujig/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Tl2krfAqW50FPUERlrujig/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Tl2krfAqW50FPUERlrujig/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Tl2krfAqW50FPUERlrujig/300s.jpg 1.20x",http://www.yelp.com/biz/jardin-premium-cannabis-dispensary-las-vegas-2?osq=cannabis,,,,,,,info@jardincannabis.com,,,
Essence Cannabis Dispensary,2307 S Las Vegas Blvd,Las Vegas,NV,89104,,The Strip,(702) 978-7591,"Established out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot …Learn more about Essence Cannabis Dispensary, Opens a popupSpecialtiesEstablished out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot state-of-the-art, pharmaceutical grade cultivation and production facility, with the goal of producing the highest quality medicine at the fairest price possible.Through the opening of the their three dispensaries, including the only dispensary on the famed Las Vegas Strip, in early 2016, Essence began their mission to:Providing the purest and widest selection of quality cannabis products to patients Providing the best individualized service and product to every patientProtecting patients by providing a safe and legal dispensary for medical marijuana - as an alternative to purchasing your medicine on the illegal drug marketEncouraging the healing of mind, body and soul through the promotion of marijuana as nature's ultimate healing elixirHistoryEstablished in 2015.Established out of passion for the medicinal benefits of cannabis and with an unparalleled commitment to patient care, Essence broke ground mid 2015 on an almost 55,000 square foot state-of-the-art, pharmaceutical grade cultivation and production facility, with the goal of producing the highest quality medicine at the fairest price possible.Through the opening of the their three dispensaries, including the only dispensary on the famed Las Vegas Strip, in early 2016, Essence began their mission to:Providing the purest and widest selection of quality cannabis products to patients Providing the best individualized service and product to every patientProtecting patients by providing a safe and legal dispensary for medical marijuana - as an alternative to purchasing your medicine on the illegal drug marketEncouraging the healing of mind, body and soul through the promotion of marijuana as nature's ultimate healing elixir",,Yes,No,4.5 star rating,80 reviews,http://essencevegas.com/locations/las-vegas-strip,Moderate,Mon 10:00 am - 12:00 am<br>Tue 10:00 am - 12:00 am<br>Wed 10:00 am - 12:00 am<br>Thu 10:00 am - 12:00 am<br>Fri 10:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.144681,-115.156496,"https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/y2IKGPgSunR2jV3JI-l5FA/300s.jpg 1.20x",http://www.yelp.com/biz/essence-cannabis-dispensary-las-vegas?osq=cannabis,,,,,,,,,,
The Grove - Las Vegas,4647 Swenson St,Las Vegas,NV,89119,,Eastside,(702) 463-5777,"The Grove is your partner in wellness. We accept all out-of-state MMJ cards and doctor's recommendations, and our Las Vegas location is the most convenient to The Strip. To be well, …Learn more about The Grove - Las Vegas, Opens a popupSpecialtiesThe Grove is your partner in wellness. We accept all out-of-state MMJ cards and doctor's recommendations, and our Las Vegas location is the most convenient to The Strip. To be well, be here. Get in The Grove.",,Yes,No,3.5 star rating,38 reviews,http://www.thegrovenv.com,Moderate,Mon 9:00 am - 2:00 am<br>Tue 9:00 am - 2:00 am<br>Wed 9:00 am - 2:00 am<br>Thu 9:00 am - 2:00 am<br>Fri 9:00 am - 2:00 am<br>Sat 9:00 am - 2:00 am<br>Sun 9:00 am - 2:00 am<br>,,,,Yes,,Private Lot,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.105440,-115.150032,"https://s3-media4.fl.yelpcdn.com/bphoto/A0voWY2tzTq3SiEJ8JxT6g/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/A0voWY2tzTq3SiEJ8JxT6g/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/A0voWY2tzTq3SiEJ8JxT6g/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/A0voWY2tzTq3SiEJ8JxT6g/300s.jpg 1.20x",http://www.yelp.com/biz/the-grove-las-vegas-las-vegas-3?osq=cannabis,,,,,,,,,,
PrestoDoctor,3643 South Las Vegas Blvd Ste 420,Las Vegas,NV,89109,,The Strip,(650) 542-0420,,,Yes,No,5.0 star rating,21 reviews,http://prestodoctor.com,,Mon 9:00 am - 9:00 pm<br>Tue 9:00 am - 9:00 pm<br>Wed 9:00 am - 9:00 pm<br>Thu 9:00 am - 9:00 pm<br>Fri 9:00 am - 9:00 pm<br>Sat 9:00 am - 9:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",36.113772,-115.172016,"https://s3-media3.fl.yelpcdn.com/bphoto/I6cZ5vUksFSdvN_hxmvohw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/I6cZ5vUksFSdvN_hxmvohw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/I6cZ5vUksFSdvN_hxmvohw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/I6cZ5vUksFSdvN_hxmvohw/300s.jpg 1.20x",http://www.yelp.com/biz/prestodoctor-las-vegas-3?osq=cannabis,,,,,,,,,,
Acres Cannabis,2320 Western Ave,Las Vegas,NV,89102,,,(702) 399-4200,"Acres Cannabis is about history and Art and a 300 foot glass window looking on our Cannabis kitchen. Come check it out!Acres Cannabis represents the culmination of the combined …Learn more about Acres Cannabis, Opens a popupSpecialtiesAcres Cannabis is about history and Art and a 300 foot glass window looking on our Cannabis kitchen. Come check it out!Acres Cannabis represents the culmination of the combined vision of passionate entrepreneurs dedicated to bringing a one of a kind cannabis concept showcasing one of the largest marijuana cultivation facility in the state of Nevada and a 20,000 square foot dispensary in the heart of Las Vegas.Our vertically integrated agricultural, production and dispensary facilities bring together generations of horticultural experience to produce affordable products of the highest quality. Our 37 acre farm is ideally located in the Amargosa Valley, approximately 85 miles from our Las Vegas location.Our mission is to harness, showcase and directly deliver the health and wellness benefits of medical marijuana to our customer and simultaneously provide a once in a lifetime venue designed to stimulate your senses through world-class talent of the arts, music, education, history and culinary industry.HistoryEstablished in 2017.Newest Dispensary just off the Strip.Massive dispensary with 85 parking spots.Meet the Business Owner",John M.,Yes,No,4.5 star rating,21 reviews,http://acrescannabis.com,Moderate,Mon 10:00 am - 12:00 am<br>Tue 10:00 am - 12:00 am<br>Wed 10:00 am - 12:00 am<br>Thu 10:00 am - 12:00 am<br>Fri 10:00 am - 12:00 am<br>Sat 10:00 am - 12:00 am<br>Sun 10:00 am - 12:00 am<br>,,,,Yes,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,No,"Cannabis Tours, Cannabis Dispensaries, Cannabis Tours, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/h3iPwS61CR4e9xUWD-Zj8g/300s.jpg 1.20x",http://www.yelp.com/biz/acres-cannabis-las-vegas?osq=cannabis,,,,,,,,,,
420 Tours,700 E Naples Dr Ste 104,Las Vegas,NV,89119,,"University, Eastside",(844) 868-7420,,Drew G.,Yes,No,5.0 star rating,9 reviews,http://dispensarytourslv.com,,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 8:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 8:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Tours, Cannabis Tours",,,"https://s3-media1.fl.yelpcdn.com/bphoto/feoVdCyTFrsWea7tNXrqNg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/feoVdCyTFrsWea7tNXrqNg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/feoVdCyTFrsWea7tNXrqNg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/feoVdCyTFrsWea7tNXrqNg/300s.jpg 1.20x",http://www.yelp.com/biz/420-tours-las-vegas?osq=cannabis,,,,,,,,,,
Relief World Center,818 Flamingo Rd Ste 118,Las Vegas,NV,89119,,Eastside,(702) 292-6818,,,Yes,No,5.0 star rating,3 reviews,,,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 8:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 11:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media4.fl.yelpcdn.com/bphoto/zIiR2NJZL5RQHerNx2sYFA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/zIiR2NJZL5RQHerNx2sYFA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/zIiR2NJZL5RQHerNx2sYFA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/zIiR2NJZL5RQHerNx2sYFA/300s.jpg 1.20x",http://www.yelp.com/biz/relief-world-center-las-vegas?osq=cannabis,,,,,,,,,,
Evergreen Organix,,Las Vegas,NV,89173,,,(702) 550-4855,,,Yes,No,5.0 star rating,1 review,http://www.EvergreenOrganix.com,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Cannabis Clinics, Cannabis Clinics",36.175151,-115.136517,"https://s3-media3.fl.yelpcdn.com/bphoto/MR6u3Tg4d5I9HqdpmCk54w/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/MR6u3Tg4d5I9HqdpmCk54w/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/MR6u3Tg4d5I9HqdpmCk54w/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/MR6u3Tg4d5I9HqdpmCk54w/300s.jpg 1.20x",http://www.yelp.com/biz/evergreen-organix-las-vegas?osq=cannabis,,,,,,,info@evergreenorganix.com,,,
Weed Head Delivery,7230 S Las Vegas Blvd,Las Vegas,NV,89109,,Southeast,(702) 945-4212,,,Yes,No,,,http://wheresweed.com,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,No,,,No,,,,,,,,,,,,,,,,No,,,,"Couriers & Delivery Services, Cannabis Dispensaries, Couriers & Delivery Services, Cannabis Dispensaries",36.059405,-115.172164,"https://s3-media2.fl.yelpcdn.com/bphoto/shqx3GDPKRkFB6hPJpVfOQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/shqx3GDPKRkFB6hPJpVfOQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/shqx3GDPKRkFB6hPJpVfOQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/shqx3GDPKRkFB6hPJpVfOQ/300s.jpg 1.20x",http://www.yelp.com/biz/weed-head-delivery-las-vegas?osq=cannabis,,,,,,,,,,
Pisos,4110 S Maryland Pkwy Ste 1,Las Vegas,NV,89119,,"University, Eastside",(702) 367-9333,"Medical Marijuana, Recreational Marijuana.Specialty strains include: Kosher Dawg, 24K, Miss USA, Banana Pie & many more!Local, Senior & Veterans Discounts also.Learn more about Pisos, Opens a popupSpecialtiesMedical Marijuana, Recreational Marijuana.Specialty strains include: Kosher Dawg, 24K, Miss USA, Banana Pie & many more!Local, Senior & Veterans Discounts also.HistoryEstablished in 2016.The Pisos name is steeped with rich history. Since 1864, Pisos has been a familiar name in healing. Fast forward to modern times, and you will find our medical marijuana/recreational dispensary carries on that tradition. Our mission is simple: To provide the absolute best product selection and top-rated Pisos strains for our customers. All of this is done at our easily-accessible location, in the finest dispensary imaginable... At Pisos, our immediate goal is getting the word out -- we are here to serve. Come see us. We promise our location, great products, and the Pisos crew will not disappoint!",,Yes,No,3.5 star rating,29 reviews,http://www.pisoslv.com,Moderate,Mon 10:00 am - 3:00 am<br>Tue 10:00 am - 3:00 am<br>Wed 10:00 am - 3:00 am<br>Thu 10:00 am - 3:00 am<br>Fri 10:00 am - 3:00 am<br>Sat 10:00 am - 3:00 am<br>Sun 10:00 am - 3:00 am<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/ZVxpz0x2ZvjLkl_d5Wc0lQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ZVxpz0x2ZvjLkl_d5Wc0lQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/ZVxpz0x2ZvjLkl_d5Wc0lQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/ZVxpz0x2ZvjLkl_d5Wc0lQ/300s.jpg 1.20x",http://www.yelp.com/biz/pisos-las-vegas-3?osq=cannabis,,,,,,,ouroffice@any.com,,,
Blum LV,1921 Western Ave,Las Vegas,NV,89102,,,(702) 476-2262,"At Blüm, located adjacent to the Las Vegas Strip,across from Cheetahs Las Vegason Western between W. Wyoming Ave and South Highland Drive,we pride ourselves on providing …Learn more about Blum LV, Opens a popupSpecialtiesAt Blüm, located adjacent to the Las Vegas Strip,across from Cheetahs Las Vegason Western between W. Wyoming Ave and South Highland Drive,we pride ourselves on providing consistently friendly service to all our valued medicinal cannabis patients. Our knowledgeable staff is well versed in all the medicine we offer. Please feel free to ask our budtenders about our proprietary IVXX™ brand of premium medical cannabis, including flowers, shatters, waxes and oils, among other high-quality cannabis products from a range of reputable providers of superior grade medical cannabis. They are available to walk you through our menu and help you choose the medicine that is right for you. We also offer unsweetened topical and ingestible medications.HistoryEstablished in 2016.Owned by the publicly traded company Terra Tech Corp. (TRTC).Meet the Manager",,Yes,No,4.0 star rating,16 reviews,http://www.letsblum.com,,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 11:00 am - 7:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",36.148881,-115.163915,"https://s3-media3.fl.yelpcdn.com/bphoto/69EQ7PXLQYLbWytRPD1A8g/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/69EQ7PXLQYLbWytRPD1A8g/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/69EQ7PXLQYLbWytRPD1A8g/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/69EQ7PXLQYLbWytRPD1A8g/300s.jpg 1.20x",http://www.yelp.com/biz/blum-lv-las-vegas?osq=cannabis,,,,,,,,,,
Shango Marijuana Dispensary - Las Vegas,4380 Boulder Hwy,Las Vegas,NV,89121,,Eastside,(702) 444-4824,"Our cannabis dispensary provides a wide range of high quality marijuana products. We produce, distribute, and sell concentrates, edibles, seeds, cartridges and more in a clean, …Learn more about Shango Marijuana Dispensary - Las Vegas, Opens a popupSpecialtiesOur cannabis dispensary provides a wide range of high quality marijuana products. We produce, distribute, and sell concentrates, edibles, seeds, cartridges and more in a clean, welcoming environment. Unlike other dispensaries, Shango is committed to educating everyone that comes into our cannabis stores to give them the best possible customer service. Whether you are looking for medical marijuana or just recreational, we can help find exactly what you want. Stop by the shop today and say high!HistoryEstablished in 2015.NevadaPURE™ is a premier vertically integrated medical marijuana enterprise which offers top quality medical marijuana, great customer service, in a safe private environment. We carry a wide selection of medical cannabis strains. Our knowledgeable staff will assist you in finding the correct strain for your medical condition.Our trained professional staff can educate you on various strains for your medical condition, methods of consumption, responsible cannabis use, and the wellness benefits of cannabis. We aim to help patients achieve a better quality of life! Medical marijuana is a medicine, not an intoxicant. It's about a patient's being well at NevadaPURE™. From the moment you make an appointment with us your care, health and well being is our priority.NevadaPURE™ opened its doors in 2015. We provide customers with an unmatched cannabis product - grown in Nevada state-regulated facilities at indoor locations, using a customized process that combines food-grade nutrients and a tMeet the Manager",,Yes,No,3.5 star rating,24 reviews,http://goshango.com/location/marijuana-dispensary-las-vegas/,Pricey,Mon 7:00 am - 12:00 am<br>Tue 7:00 am - 12:00 am<br>Wed 7:00 am - 12:00 am<br>Thu 7:00 am - 12:00 am<br>Fri 7:00 am - 12:00 am<br>Sat 7:00 am - 12:00 am<br>Sun 7:00 am - 12:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.124704,-115.079148,"https://s3-media4.fl.yelpcdn.com/bphoto/XoP71FEMfa3mK3D-bZ4BpA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/XoP71FEMfa3mK3D-bZ4BpA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/XoP71FEMfa3mK3D-bZ4BpA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/XoP71FEMfa3mK3D-bZ4BpA/300s.jpg 1.20x",http://www.yelp.com/biz/shango-marijuana-dispensary-las-vegas-las-vegas-4?osq=cannabis,,,,,,,info@goshango.com,,,
Inyo Fine Cannabis Dispensary,2520 S Maryland Pkwy Ste 2,Las Vegas,NV,89109,,"Downtown, Eastside",(702) 707-8888,"We will respect and honor the trust shown to us by the State of Nevada and Clark County by abiding by all laws and regulations put in place to protect patients and medical marijuana …Learn more about Inyo Fine Cannabis Dispensary, Opens a popupSpecialtiesWe will respect and honor the trust shown to us by the State of Nevada and Clark County by abiding by all laws and regulations put in place to protect patients and medical marijuana establishments.We will be honest and forthright with our clients and patients.We will treat our patients, vendors, and employees with respect and courtesy.HistoryEstablished in 2015.The 2nd brick-and-mortar cannabis dispensary to open in Clark County, Nevada.Meet the Manager",,Yes,No,3.0 star rating,13 reviews,http://inyolasvegas.com,Moderate,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 9:00 am - 6:00 pm<br>,,,,No,,"Street, Private Lot",Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.143901,-115.135662,"https://s3-media1.fl.yelpcdn.com/bphoto/Cb7vTy3VnFVrP4t2_zhHqA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/Cb7vTy3VnFVrP4t2_zhHqA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/Cb7vTy3VnFVrP4t2_zhHqA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/Cb7vTy3VnFVrP4t2_zhHqA/300s.jpg 1.20x",http://www.yelp.com/biz/inyo-fine-cannabis-dispensary-las-vegas?osq=cannabis,,,,,,,,,,
NuLeaf Las Vegas,430 E Twain Ave,Las Vegas,NV,89169,,Eastside,(702) 297-5323,"We offer top shelf cannabis in Las Vegas & Tahoe to anyone 21+Learn more about NuLeaf Las Vegas, Opens a popupSpecialtiesWe offer top shelf cannabis in Las Vegas & Tahoe to anyone 21+HistoryEstablished in 2017.We started out as onlymedicinal but are now open to anyone 21+",,Yes,No,4.0 star rating,11 reviews,http://www.nuleafnv.com/vegas,Pricey,Mon 9:00 am - 2:00 am<br>Tue 10:00 am - 2:00 am<br>Wed 10:00 am - 2:00 am<br>Thu 10:00 am - 2:00 am<br>Fri 10:00 am - 2:00 am<br>Sat 10:00 am - 2:00 am<br>Sun 10:00 am - 2:00 am<br>,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",36.121496,-115.153844,"https://s3-media3.fl.yelpcdn.com/bphoto/EeBkQ1d9Vvsv6wESXSURxQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/EeBkQ1d9Vvsv6wESXSURxQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/EeBkQ1d9Vvsv6wESXSURxQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/EeBkQ1d9Vvsv6wESXSURxQ/300s.jpg 1.20x",http://www.yelp.com/biz/nuleaf-las-vegas-las-vegas?osq=cannabis,,,,,,,,,,
