Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
Babe’s Cabaret,433 Bourbon St,New Orleans,LA,70130,,French Quarter,(504) 552-2565,,,Yes,No,3.0 star rating,11 reviews,,Moderate,Mon 11:00 am - 2:00 am<br>Tue 11:00 am - 2:00 am<br>Wed 11:00 am - 2:00 am<br>Thu 11:00 am - 4:00 am<br>Fri 11:00 am - 6:00 am<br>Sat 11:00 am - 6:00 am<br>Sun 11:00 am - 2:00 am<br>,,,,Yes,,,,,Yes,,,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",29.956862,-90.067294,"https://s3-media2.fl.yelpcdn.com/bphoto/MDEe3FhV61BvUIz_6pg2hw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/MDEe3FhV61BvUIz_6pg2hw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/MDEe3FhV61BvUIz_6pg2hw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/MDEe3FhV61BvUIz_6pg2hw/300s.jpg 1.20x",http://www.yelp.com/biz/babes-cabaret-new-orleans?osq=Adult+Entertainment,,,,,,
Bourbon Bad Boys,632 Bourbon St,New Orleans,LA,70130,,French Quarter,(504) 442-3223,"We are the first hetero sexual male strip club for women on Bourbon street. We cater to bachelorette and birthday parties or just girls night out.Your reservations will guarantee you …Learn more about Bourbon Bad Boys, Opens a popupSpecialtiesWe are the first hetero sexual male strip club for women on Bourbon street. We cater to bachelorette and birthday parties or just girls night out.Your reservations will guarantee you seats all together and access to our Bourbon street balcony party all night long. Ask about our bachelorette and birthday packages.Reservations are recommended.HistoryEstablished in 2015.We are a brand new club on Bourbon street.We are the first ladies club with male dancers.We cater to bachelorette parties and birthday parties.Meet the Manager",,Yes,No,2.5 star rating,20 reviews,http://www.bourbonbadboys.com/,Moderate,Mon Closed<br>Tue Closed<br>Wed 8:00 am - 3:00 pm<br>Thu 8:00 pm - 3:00 am<br>Fri 8:00 pm - 4:00 am<br>Sat 8:00 pm - 4:00 am<br>Sun Closed<br>,,,,Yes,,,Yes,,Yes,,,Very Loud,DJ,Yes,Full Bar,Yes,"Thu, Fri, Sat",No,Outdoor Area / Patio Only,Yes,,No,,,,,"Dance Clubs, Adult Entertainment, Dance Clubs, Adult Entertainment",29.957505,-90.066528,"https://s3-media1.fl.yelpcdn.com/bphoto/o6tGtD-hDWBChIrSmAE-IQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/o6tGtD-hDWBChIrSmAE-IQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/o6tGtD-hDWBChIrSmAE-IQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/o6tGtD-hDWBChIrSmAE-IQ/300s.jpg 1.20x",http://www.yelp.com/biz/bourbon-bad-boys-new-orleans?osq=Adult+Entertainment,$15 for $20 Deal at Bourbon Bad Boys,You get a voucher redeemable for $20 at Bourbon Bad Boys.,$20,25%,$5,https://www.yelp.com/checkout/deal/sjwq41BhK0zjDkH-mhFoTg?biz_id=q1lImbkMQORg9HEcG6jRiQ&return_url=%2Fbiz%2Fbourbon-bad-boys-new-orleans
Big Daddy’s,522 Bourbon St,New Orleans,LA,70130,,French Quarter,(504) 581-7167,,,Yes,No,2.0 star rating,26 reviews,,Pricey,,,,,Yes,,,,,Yes,,,Average,,,Full Bar,,,,,No,,No,,,,,"Adult Entertainment, Adult Entertainment",29.957365,-90.066572,"https://s3-media4.fl.yelpcdn.com/bphoto/EfI16I-8K4h7oHArgNR52Q/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/EfI16I-8K4h7oHArgNR52Q/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/EfI16I-8K4h7oHArgNR52Q/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/EfI16I-8K4h7oHArgNR52Q/300s.jpg 1.20x",http://www.yelp.com/biz/big-daddys-new-orleans?osq=Adult+Entertainment,,,,,,
She She Lounge,9000 Chef Menteur Hwy,New Orleans,LA,70127,,Viavant / Venetian Isles,(504) 241-0380,,,Yes,No,5.0 star rating,4 reviews,,Moderate,Mon 7:00 pm - 4:00 am<br>Tue 7:00 pm - 4:00 am<br>Wed 7:00 pm - 4:00 am<br>Thu 7:00 pm - 5:00 am<br>Fri 7:00 pm - 5:30 am<br>Sat 7:00 pm - 5:30 am<br>Sun 7:00 pm - 4:30 am<br>,,,,Yes,,,,,Yes,,,Average,,,Full Bar,,,,,No,,No,,,,,"Adult Entertainment, Adult Entertainment",30.015082,-89.980658,"https://s3-media2.fl.yelpcdn.com/bphoto/sOge6uEs_0rCBnMdQD_e4w/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/sOge6uEs_0rCBnMdQD_e4w/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/sOge6uEs_0rCBnMdQD_e4w/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/sOge6uEs_0rCBnMdQD_e4w/300s.jpg 1.20x",http://www.yelp.com/biz/she-she-lounge-new-orleans?osq=Adult+Entertainment,,,,,,
Lipstixx Gentlemen’s Club,420 Bourbon St,New Orleans,LA,70130,,French Quarter,,,,Yes,No,2.0 star rating,19 reviews,,Pricey,,,,,Yes,,,,,No,,,Very Loud,,,,,,,,,,No,,,,,"Adult Entertainment, Adult Entertainment",29.956867,-90.067294,"https://s3-media4.fl.yelpcdn.com/bphoto/ZUARwwu4ojGyeBSfCd9tKg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ZUARwwu4ojGyeBSfCd9tKg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/ZUARwwu4ojGyeBSfCd9tKg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/ZUARwwu4ojGyeBSfCd9tKg/300s.jpg 1.20x",http://www.yelp.com/biz/lipstixx-gentlemens-club-new-orleans?osq=Adult+Entertainment,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hottest Strippers New Orleans,,New Orleans,LA,70115,,Uptown,(877) 695-1973,,,Yes,No,,,http://hotteststrippersneworleans.com,,Mon 9:00 am - 9:00 pm<br>Tue 9:00 am - 9:00 pm<br>Wed 9:00 am - 9:00 pm<br>Thu 9:00 am - 9:00 pm<br>Fri 9:00 am - 1:00 am<br>Sat 9:00 am - 1:00 am<br>Sun 9:00 am - 6:00 pm<br>,,,,Yes,,,No,,,,,,,,,No,,,,No,,,,,,,"Adult Entertainment, Adult Entertainment",,,"https://s3-media1.fl.yelpcdn.com/bphoto/TXSsY9q2_pNo1Q0FV_VfhQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/TXSsY9q2_pNo1Q0FV_VfhQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/TXSsY9q2_pNo1Q0FV_VfhQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/TXSsY9q2_pNo1Q0FV_VfhQ/300s.jpg 1.20x",http://www.yelp.com/biz/hottest-strippers-new-orleans-new-orleans?osq=Adult+Entertainment,,,,,,
Vlive,735 Bourbon St,New Orleans,LA,70116,,French Quarter,(979) 922-7358,,,Yes,No,1.0 star rating,1 review,http://liveneworleans.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bars, Adult Entertainment, Bars, Adult Entertainment",29.959450,-90.065198,,http://www.yelp.com/biz/vlive-new-orleans?osq=Adult+Entertainment,,,,,,
New Orleans Bachelor Parties,1217 Magazine St Ste A,New Orleans,LA,70130,,"Central City, Lower Garden District",(504) 496-6331,,Carrie S.,Yes,No,,,,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",29.938953,-90.071223,"https://s3-media4.fl.yelpcdn.com/bphoto/6yGjx8GZxsZKxLRxBUR5BA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/6yGjx8GZxsZKxLRxBUR5BA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/6yGjx8GZxsZKxLRxBUR5BA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/6yGjx8GZxsZKxLRxBUR5BA/300s.jpg 1.20x",http://www.yelp.com/biz/new-orleans-bachelor-parties-new-orleans?osq=Adult+Entertainment,,,,,,
New Orleans Strippers & Exotic Dancers,,New Orleans,LA,70116,,French Quarter,(504) 324-1753,,,Yes,No,,,http://www.neworleansexoticstrippers.com,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",,,"https://s3-media2.fl.yelpcdn.com/bphoto/qwKzt4I-MnUpfD2if3Ngig/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/qwKzt4I-MnUpfD2if3Ngig/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/qwKzt4I-MnUpfD2if3Ngig/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/qwKzt4I-MnUpfD2if3Ngig/300s.jpg 1.20x",http://www.yelp.com/biz/new-orleans-strippers-and-exotic-dancers-new-orleans?osq=Adult+Entertainment,,,,,,
