Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link,Email from Web,Facebook URL,Twitter URL,Google Plus URL
Cannabliss & Co. - 22nd & Burn,2231 W Burnside St,Portland,OR,97210,,Northwest,(971) 279-5570,,,Yes,No,3.0 star rating,15 reviews,http://www.cannablissandco.com/,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.523471,-122.697035,"https://s3-media3.fl.yelpcdn.com/bphoto/4SzvuQQNwfxSKRujDjCpMA/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/4SzvuQQNwfxSKRujDjCpMA/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/4SzvuQQNwfxSKRujDjCpMA/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/4SzvuQQNwfxSKRujDjCpMA/300s.jpg 1.20x",http://www.yelp.com/biz/cannabliss-and-co-22nd-and-burn-portland?osq=cannabis,,,,,,,,,,
Green Goddess Remedies,5435 SW Taylor Ferry Rd,Portland,OR,97219,,Southwest Portland,(503) 764-9000,,,Yes,No,5.0 star rating,8 reviews,http://greengoddesspdx.com,,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 8:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 8:00 pm<br>Sun 10:00 am - 7:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.454970,-122.733120,"https://s3-media3.fl.yelpcdn.com/bphoto/DFfHGvWqLl9BL0eJuzSCtw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/DFfHGvWqLl9BL0eJuzSCtw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/DFfHGvWqLl9BL0eJuzSCtw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/DFfHGvWqLl9BL0eJuzSCtw/300s.jpg 1.20x",http://www.yelp.com/biz/green-goddess-remedies-portland?osq=cannabis,,,,,,,,,,
High 5 Tours,1600 NE Holladay St Ste 1600,Portland,OR,97232,,"Broadway District, Lloyd District, Northeast Portland",(503) 303-2275,"420 Friendly Cannabis ToursLearn more about High 5 Tours, Opens a popupSpecialties420 Friendly Cannabis ToursHistoryEstablished in 2014.First Cannabis Tour October 3rd, 2015.Meet the Business Owner",Sam R.,Yes,No,4.5 star rating,17 reviews,http://www.high5tours.com,,Mon 9:00 am - 5:00 pm<br>Tue 9:00 am - 5:00 pm<br>Wed 9:00 am - 5:00 pm<br>Thu 9:00 am - 5:00 pm<br>Fri 9:00 am - 5:00 pm<br>Sat 9:00 am - 5:00 pm<br>Sun 9:00 am - 5:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,"Cannabis Tours, Cannabis Tours",,,"https://s3-media1.fl.yelpcdn.com/bphoto/nYOOdsSf1eXQs80aaoQb9A/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/nYOOdsSf1eXQs80aaoQb9A/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/nYOOdsSf1eXQs80aaoQb9A/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/nYOOdsSf1eXQs80aaoQb9A/300s.jpg 1.20x",http://www.yelp.com/biz/high-5-tours-portland?osq=cannabis,,,,,,,info@high5tours.com,,,
Progressive Collective,9810 E Burnside St,Portland,OR,97216,,"Hazelwood, Northeast Portland",(503) 444-7792,"Progressive Collective welcomes you to our medical and recreational cannabis dispensary.Come and check out the ""Best Clone Selection in Portland"".Our customers enjoy our wide …Learn more about Progressive Collective, Opens a popupSpecialtiesProgressive Collective welcomes you to our medical and recreational cannabis dispensary.Come and check out the ""Best Clone Selection in Portland"".Our customers enjoy our wide variety of Clones, Concentrates, Edibles, Flowers, and Pre-Rolls.HistoryEstablished in 2013.Progressive Collective has worked hard since it has been established in 2013 to provide each of our customers with a wonderful experience and the high quality cannabis product.",,Yes,No,4.0 star rating,15 reviews,http://www.progressivecollective.com/,Inexpensive,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 8:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 11:00 am - 6:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.522504,-122.562706,"https://s3-media3.fl.yelpcdn.com/bphoto/LgzTaOXvmV6_dFY8ON8S2g/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/LgzTaOXvmV6_dFY8ON8S2g/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/LgzTaOXvmV6_dFY8ON8S2g/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/LgzTaOXvmV6_dFY8ON8S2g/300s.jpg 1.20x",http://www.yelp.com/biz/progressive-collective-portland-3?osq=cannabis,,,,,,,,,,
Hempstalk Portland,1020 SW Naito Pkwy,Portland,OR,97204,,"Downtown, Southwest Portland",(800) 723-0188,,,Yes,No,4.0 star rating,1 review,,,,,,,No,,,,No,Yes,,,,,,,,,,,Yes,,,,,,No,"Music Venues, Cannabis Clinics, Music Venues, Cannabis Clinics",45.514784,-122.673343,"https://s3-media2.fl.yelpcdn.com/bphoto/-IXrRd3azmqUiv8ZVFqz6Q/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/-IXrRd3azmqUiv8ZVFqz6Q/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/-IXrRd3azmqUiv8ZVFqz6Q/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/-IXrRd3azmqUiv8ZVFqz6Q/300s.jpg 1.20x",http://www.yelp.com/biz/hempstalk-portland-portland?osq=cannabis,,,,,,,,,,
MediGreen Collective,729 SE Powell Blvd,Portland,OR,97202,,"Hosford-Abernethy, Central Eastside, Southeast Portland",(971) 319-6298,"MediGreen is committed to offering the highest quality recreational marijuana at fair local prices. We obtain all of our marijuana from local Oregon OLCC growers and certified OLCC …Learn more about MediGreen Collective, Opens a popupSpecialtiesMediGreen is committed to offering the highest quality recreational marijuana at fair local prices. We obtain all of our marijuana from local Oregon OLCC growers and certified OLCC producers.Our medical patients are very important to us and we have some of the best OMMP prices in town. Come and take a look!Meet the Manager",,Yes,No,4.5 star rating,12 reviews,,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.501902,-122.658481,"https://s3-media4.fl.yelpcdn.com/bphoto/Y72lPi_NapkK0vJMNTESMA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/Y72lPi_NapkK0vJMNTESMA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/Y72lPi_NapkK0vJMNTESMA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/Y72lPi_NapkK0vJMNTESMA/300s.jpg 1.20x",http://www.yelp.com/biz/medigreen-collective-portland?osq=cannabis,,,,,,,,,,
The Green Front Dispensary,6814 NE Glisan St,Portland,OR,97213,,"Montavilla, Northeast Portland",(503) 252-0036,"We're a 24 hour medical marijuana dispensary that is licensed through the OMMP program. We strive to keep the highest quality cannabis on our shelves with the best prices in …Learn more about The Green Front Dispensary, Opens a popupSpecialtiesWe're a 24 hour medical marijuana dispensary that is licensed through the OMMP program. We strive to keep the highest quality cannabis on our shelves with the best prices in Portland. We carry all cannabis related products; flower, concentrates, edibles, topicals and so much more. The Green Front staff is very knowledgable and would love to help you find what best fits your needs.HistoryEstablished in 2014.Opened in 2014 to provide a safe access point of medical marijuana to registered OMMP patients and their caregivers.Meet the Manager",,Yes,No,3.5 star rating,21 reviews,http://www.thegreenfront.org/,Moderate,Mon 7:00 am - 10:00 pm<br>Tue 7:00 am - 10:00 pm<br>Wed 7:00 am - 10:00 pm<br>Thu 7:00 am - 10:00 pm<br>Fri 7:00 am - 10:00 pm<br>Sat 7:00 am - 10:00 pm<br>Sun 7:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.526255,-122.593058,"https://s3-media1.fl.yelpcdn.com/bphoto/WcFlZtSFtlTPv-ESmEt3uQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/WcFlZtSFtlTPv-ESmEt3uQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/WcFlZtSFtlTPv-ESmEt3uQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/WcFlZtSFtlTPv-ESmEt3uQ/300s.jpg 1.20x",http://www.yelp.com/biz/the-green-front-dispensary-portland?osq=cannabis,,,,,,,,,,
Alberta GreenHouse,1313 NE Alberta St,Portland,OR,97211,,"King, Northeast Portland",(503) 954-3900,"Our mission at Alberta Green House is to provide healing to all parts of your life through alternative medicine. We believe treatment for the malady should be holistic; care for the …Learn more about Alberta GreenHouse, Opens a popupSpecialtiesOur mission at Alberta Green House is to provide healing to all parts of your life through alternative medicine. We believe treatment for the malady should be holistic; care for the ailment while emphasizing the connection of your body, mind, and spirit.HistoryEstablished in 2014.We have been open for business in our Alberta Arts location since August of 2014. First developed by immigrants in the 1880′s, Alberta Street has always been a street of pioneers and we are thrilled to be a part of this amazing arts community as we grow our neighborhood business.",,Yes,No,3.0 star rating,12 reviews,http://aghpdx.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,"Cannabis Clinics, Cannabis Clinics",45.559241,-122.652238,"https://s3-media2.fl.yelpcdn.com/bphoto/lkwAyAxFwWN5OizFKKS2xw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/lkwAyAxFwWN5OizFKKS2xw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/lkwAyAxFwWN5OizFKKS2xw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/lkwAyAxFwWN5OizFKKS2xw/300s.jpg 1.20x",http://www.yelp.com/biz/alberta-greenhouse-portland-2?osq=cannabis,,,,,,,,,,
Little Amsterdam Wellness Center,7035 SW Macadam Ave,Portland,OR,97219,,"South Portland, Southwest Portland",(503) 384-2751,,,Yes,No,3.5 star rating,3 reviews,http://littleamsterdampdx.com,Inexpensive,Mon 10:00 am - 9:00 pm<br>Tue 10:00 am - 9:00 pm<br>Wed 10:00 am - 9:00 pm<br>Thu 10:00 am - 9:00 pm<br>Fri 10:00 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 10:00 am - 9:00 pm<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Dispensaries, Medical Cannabis Referrals, Cannabis Clinics, Cannabis Dispensaries, Medical Cannabis Referrals",45.473186,-122.671693,"https://s3-media4.fl.yelpcdn.com/bphoto/9NNNQ7nZV6Fg6xDiCQJtjA/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/9NNNQ7nZV6Fg6xDiCQJtjA/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/9NNNQ7nZV6Fg6xDiCQJtjA/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/9NNNQ7nZV6Fg6xDiCQJtjA/300s.jpg 1.20x",http://www.yelp.com/biz/little-amsterdam-wellness-center-portland?osq=cannabis,,,,,,,,,,
Human Collective,9220 SW Barbur Blvd Ste 107,Portland,OR,97219,,Southwest Portland,(503) 208-3042,,Donald M.,Yes,No,4.5 star rating,9 reviews,http://www.humancollective.org,,Mon 9:00 am - 8:00 pm<br>Tue 9:00 am - 8:00 pm<br>Wed 9:00 am - 8:00 pm<br>Thu 9:00 am - 8:00 pm<br>Fri 9:00 am - 8:00 pm<br>Sat 10:00 am - 7:00 pm<br>Sun Closed<br>,,,,No,,Private Lot,Yes,,,,,,,,,,,,,,,,,,,No,"Cannabis Dispensaries, Cannabis Collective, Cannabis Dispensaries, Cannabis Collective",,,"https://s3-media3.fl.yelpcdn.com/bphoto/zf6XNQ65gYXUgJobjjbirw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/zf6XNQ65gYXUgJobjjbirw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/zf6XNQ65gYXUgJobjjbirw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/zf6XNQ65gYXUgJobjjbirw/300s.jpg 1.20x",http://www.yelp.com/biz/human-collective-portland?osq=cannabis,,,,,,,,,,
Sovereign Cannabis,11850 N Center Ave,Portland,OR,97217,,"Hayden Island, North Portland",(503) 278-4560,,,Yes,No,3.5 star rating,3 reviews,http://www.cannabisdispensaryportland.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 11:00 pm<br>Sat 10:00 am - 11:00 pm<br>Sun 11:00 am - 7:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.608728,-122.680318,"https://s3-media2.fl.yelpcdn.com/bphoto/TTaLAoYuSXzmAujiGHQQFQ/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/TTaLAoYuSXzmAujiGHQQFQ/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/TTaLAoYuSXzmAujiGHQQFQ/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/TTaLAoYuSXzmAujiGHQQFQ/300s.jpg 1.20x",http://www.yelp.com/biz/sovereign-cannabis-portland?osq=cannabis,,,,,,,matt@ivypdx.com,,,
Magic Castle,11321 SW 64th Ave,Portland,OR,97219,,Southwest Portland,(503) 206-4939,,,Yes,No,5.0 star rating,5 reviews,http://mcastle.business.site,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 10:00 pm<br>Sat 9:00 am - 10:00 pm<br>Sun 10:00 am - 7:00 pm<br>,,,,No,,,No,,,,,,,,,,,,,,,,No,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.443580,-122.743090,"https://s3-media1.fl.yelpcdn.com/bphoto/bcG1NTq8-Ass1oMBc2M2UA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/bcG1NTq8-Ass1oMBc2M2UA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/bcG1NTq8-Ass1oMBc2M2UA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/bcG1NTq8-Ass1oMBc2M2UA/300s.jpg 1.20x",http://www.yelp.com/biz/magic-castle-portland-2?osq=cannabis,,,,,,,,,,
Tetra Cannabis,4011 SE Belmont St,Portland,OR,97214,,"Sunnyside, Belmont, Southeast Portland",(503) 206-7559,,,Yes,No,4.0 star rating,5 reviews,https://tetrapdx.com,Moderate,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 7:00 pm<br>,,,,No,,Street,,,,,,,,,,,,,,,,,,,,No,"Cannabis Dispensaries, Cannabis Collective, Cannabis Dispensaries, Cannabis Collective",45.516711,-122.621327,"https://s3-media4.fl.yelpcdn.com/bphoto/4Ul0ZvXbebzJxY5pCbKCNw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/4Ul0ZvXbebzJxY5pCbKCNw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/4Ul0ZvXbebzJxY5pCbKCNw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/4Ul0ZvXbebzJxY5pCbKCNw/300s.jpg 1.20x",http://www.yelp.com/biz/tetra-cannabis-portland-2?osq=cannabis,,,,,,,,,,
Attis Trading Company,2606 SE Gladstone St Fl 2,Portland,OR,97202,,"Brooklyn, Southeast Portland",(971) 544-7685,,Eli B.,Yes,No,4.5 star rating,9 reviews,http://www.attistrading.com,,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 8:00 am - 10:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.493057,-122.639278,"https://s3-media3.fl.yelpcdn.com/bphoto/tQgSMi2loflc6d5hEasLMw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/tQgSMi2loflc6d5hEasLMw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/tQgSMi2loflc6d5hEasLMw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/tQgSMi2loflc6d5hEasLMw/300s.jpg 1.20x",http://www.yelp.com/biz/attis-trading-company-portland-2?osq=cannabis,,,,,,,,,,
Fresh Buds,110 SE Main St Ste C,Portland,OR,97214,,"Central Eastside, Industrial District, Buckman, Southeast Portland",(503) 477-4261,,FB X.,Yes,No,4.5 star rating,9 reviews,http://www.freshbudspdx.com,,Mon 10:00 am - 8:00 pm<br>Tue 10:00 am - 8:00 pm<br>Wed 10:00 am - 8:00 pm<br>Thu 10:00 am - 8:00 pm<br>Fri 10:00 am - 8:00 pm<br>Sat 10:00 am - 8:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.513500,-122.664022,"https://s3-media2.fl.yelpcdn.com/bphoto/Bz3KCimLhXsQBQox-w-H1w/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Bz3KCimLhXsQBQox-w-H1w/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/Bz3KCimLhXsQBQox-w-H1w/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/Bz3KCimLhXsQBQox-w-H1w/300s.jpg 1.20x",http://www.yelp.com/biz/fresh-buds-portland-2?osq=cannabis,,,,,,,,,,
Shango Marijuana Dispensary Win Sivers,6033 NE Win Sivers Dr,Portland,OR,97220,,"Parkrose, Northeast Portland",(971) 279-5526,,,Yes,No,4.0 star rating,5 reviews,http://goshango.com/location/marijuana-dispensary-win-sivers/,Inexpensive,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.566702,-122.538248,"https://s3-media1.fl.yelpcdn.com/bphoto/haDJyD20hj7MVZNP9R1tdg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/haDJyD20hj7MVZNP9R1tdg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/haDJyD20hj7MVZNP9R1tdg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/haDJyD20hj7MVZNP9R1tdg/300s.jpg 1.20x",http://www.yelp.com/biz/shango-win-sivers-portland-6?osq=cannabis,,,,,,,info@goshango.com,,,
Shango Premium Cannabis - Portland,8056 SE Harold St,Portland,OR,97206,,"Mt. Scott - Arleta, Southeast Portland",(503) 788-7005,,,Yes,No,5.0 star rating,4 reviews,http://goshango.com/location/marijuana-dispensary-harold-st/,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",45.482882,-122.580161,"https://s3-media3.fl.yelpcdn.com/bphoto/DcYZLxNAmESFyjmJwGGZCg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/DcYZLxNAmESFyjmJwGGZCg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/DcYZLxNAmESFyjmJwGGZCg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/DcYZLxNAmESFyjmJwGGZCg/300s.jpg 1.20x",http://www.yelp.com/biz/shango-premium-cannabis-portland-portland-5?osq=cannabis,,,,,,,info@goshango.com,,,
Nectar - Sandy,3350 NE Sandy Blvd,Portland,OR,97232,,"Laurelhurst, Northeast Portland",(971) 703-4777,,,Yes,No,4.0 star rating,25 reviews,http://www.nectarpdx.com/locations/sandy-boulevard,Moderate,Mon 7:00 am - 10:00 pm<br>Tue 7:00 am - 10:00 pm<br>Wed 7:00 am - 10:00 pm<br>Thu 7:00 am - 10:00 pm<br>Fri 7:00 am - 10:00 pm<br>Sat 7:00 am - 10:00 pm<br>Sun 7:00 am - 10:00 pm<br>,,,,No,,"Street, Private Lot",Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.531858,-122.629700,"https://s3-media4.fl.yelpcdn.com/bphoto/gA8YrSMm373b7yzsNiA4SQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/gA8YrSMm373b7yzsNiA4SQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/gA8YrSMm373b7yzsNiA4SQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/gA8YrSMm373b7yzsNiA4SQ/300s.jpg 1.20x",http://www.yelp.com/biz/nectar-sandy-portland?osq=cannabis,,,,,,,,,,
Bloom,2637 NE Mlk Blvd Ste B,Portland,OR,97212,,"Eliot, Northeast Portland",(503) 444-7538,,,Yes,No,4.5 star rating,9 reviews,http://www.bloomportland.com,,Mon 11:00 am - 9:00 pm<br>Tue 11:00 am - 9:00 pm<br>Wed 11:00 am - 9:00 pm<br>Thu 11:00 am - 9:00 pm<br>Fri 11:00 am - 9:00 pm<br>Sat 11:00 am - 9:00 pm<br>Sun 12:00 pm - 7:00 pm<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media2.fl.yelpcdn.com/bphoto/PFn7YH3nOuEGdMZh-FoxMw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/PFn7YH3nOuEGdMZh-FoxMw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/PFn7YH3nOuEGdMZh-FoxMw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/PFn7YH3nOuEGdMZh-FoxMw/300s.jpg 1.20x",http://www.yelp.com/biz/bloom-portland-2?osq=cannabis,,,,,,,Info@BloomPortland.com,,,
Serra,2519 SE Belmont St,Portland,OR,97214,,"Belmont, Buckman, Southeast Portland",(971) 544-7055,"Serra is a purveyor of quality drugs and other fine cannabis accessories. We are an OLCC recreational dispensary; however medical patients 18 and older can still shop tax-free with …Learn more about Serra, Opens a popupSpecialtiesSerra is a purveyor of quality drugs and other fine cannabis accessories. We are an OLCC recreational dispensary; however medical patients 18 and older can still shop tax-free with us. We are located in the lovely Belmont District of Southeast Portland. We accept cash (ATM on-site) or CanPay Debit payments.Visit shopserra.com to learn how you can Feel All The Feelings.HistoryEstablished in 2016.Serra is an experiential cannabis lifestyle brand and curated retail space that rethinks, redefines, and sets the bar for progressive pot culture. Named after the Italian word for greenhouse, Serra's design is informed and inspired by its name. This Modern Druggist has a line of products available throughout Oregon as well as three dispensary locations in Portland and Eugene, providing the very best recreational marijuana shopping experience and selection of flower, edibles, topicals, concentrates, and lifestyle accessories.",,Yes,No,3.5 star rating,12 reviews,http://www.shopserra.com,Moderate,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 11:00 am - 7:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",45.516615,-122.639628,"https://s3-media3.fl.yelpcdn.com/bphoto/QI0DDDit6Mwv0vr0mLGUTw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/QI0DDDit6Mwv0vr0mLGUTw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/QI0DDDit6Mwv0vr0mLGUTw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/QI0DDDit6Mwv0vr0mLGUTw/300s.jpg 1.20x",http://www.yelp.com/biz/serra-portland-2?osq=cannabis,,,,,,,,,,
