Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
Extacy South,23101 S Dixie Hwy,Miami,FL,33170,,,(786) 349-5001,,,Yes,No,5.0 star rating,1 review,http://extacysouth.weebly.com,Moderate,Mon 11:00 am - 5:00 pm<br>Tue 11:00 am - 5:00 pm<br>Wed 11:00 am - 5:00 pm<br>Thu 11:00 am - 5:00 pm<br>Fri 11:00 am - 5:00 pm<br>Sat 11:00 am - 5:00 pm<br>Sun 11:00 am - 5:00 pm<br>,,,,Yes,,,,,Yes,,,,,Yes,,Yes,,,,,,,,,,,"Dance Clubs, Adult Entertainment, Dance Clubs, Adult Entertainment",25.552176,-80.394990,"https://s3-media2.fl.yelpcdn.com/bphoto/x2YVuZdA2GjVErGh7YlHSg/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/x2YVuZdA2GjVErGh7YlHSg/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/x2YVuZdA2GjVErGh7YlHSg/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/x2YVuZdA2GjVErGh7YlHSg/300s.jpg 1.20x",http://www.yelp.com/biz/extacy-south-miami?osq=Adult+Entertainment,,,,,,
Foxxy Lady Cabaret,1792 NW 79th St,Miami,FL,33147,,Liberty City,(305) 691-5032,,,Yes,No,3.5 star rating,5 reviews,http://foxxyladylive.com/,Inexpensive,Mon 12:00 pm - 5:00 am<br>Tue 12:00 pm - 5:00 am<br>Wed 12:00 pm - 5:00 am<br>Thu 12:00 pm - 5:00 am<br>Fri 12:00 pm - 5:00 am<br>Sat 12:00 pm - 5:00 am<br>Sun 12:00 pm - 5:00 am<br>,,,,Yes,,Private Lot,,,Yes,,,Loud,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",25.846208,-80.227201,"https://s3-media3.fl.yelpcdn.com/bphoto/gFwrEAAH6yincOmpCvc-Qw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/gFwrEAAH6yincOmpCvc-Qw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/gFwrEAAH6yincOmpCvc-Qw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/gFwrEAAH6yincOmpCvc-Qw/300s.jpg 1.20x",http://www.yelp.com/biz/foxxy-lady-cabaret-miami-2?osq=Adult+Entertainment,,,,,,
Stir Crazy,12425 S Dixie Hwy,Miami,FL,33156,,,(305) 233-4432,"A Unique & Intimate Gentleman's Club Experience - For over 24 years Stir Crazy has offered an intimate setting to appreciate the finer things in life. Amenities include VIP and …Learn more about Stir Crazy, Opens a popupSpecialtiesA Unique & Intimate Gentleman's Club Experience - For over 24 years Stir Crazy has offered an intimate setting to appreciate the finer things in life. Amenities include VIP and champagne rooms, 2 full liquor bars, plenty of satellite TV's, full kitchen, cigar selection, liquor lockers, great prices, and of course Miami's finest showgirls all under one roof.",,Yes,No,2.5 star rating,10 reviews,,Moderate,Mon 12:00 pm - 5:00 am<br>Tue 12:00 pm - 5:00 am<br>Wed 12:00 pm - 5:00 am<br>Thu 12:00 pm - 5:00 am<br>Fri 12:00 pm - 5:00 am<br>Sat 12:00 pm - 5:00 am<br>Sun 1:00 pm - 4:00 am<br>,,,,Yes,,Private Lot,,,Yes,,,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",25.654670,-80.328656,"https://s3-media1.fl.yelpcdn.com/bphoto/2ALkTNYT0HB5Ne8ZkrdhHw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/2ALkTNYT0HB5Ne8ZkrdhHw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/2ALkTNYT0HB5Ne8ZkrdhHw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/2ALkTNYT0HB5Ne8ZkrdhHw/300s.jpg 1.20x",http://www.yelp.com/biz/stir-crazy-miami?osq=Adult+Entertainment,,,,,,
Bare Necessity Adult Entertainment,9100 S Dixie Hwy,Miami,FL,33156,,,(305) 670-2373,"Strip Club, Adult Entertainment, excellent drinks and food.Learn more about Bare Necessity Adult Entertainment, Opens a popupSpecialtiesStrip Club, Adult Entertainment, excellent drinks and food.HistoryEstablished in 1974.Bare Necessities is next door and in the same building as our Liquor Store Rollos LiquorsMeet the Business Owner",Carman R.,Yes,No,1.5 star rating,14 reviews,http://www.barenecessitymiami.com/,Moderate,Mon 12:00 pm - 6:00 am<br>Tue 12:00 pm - 6:00 am<br>Wed 12:00 pm - 6:00 am<br>Thu 12:00 pm - 6:00 am<br>Fri 12:00 pm - 6:00 am<br>Sat 12:00 pm - 6:00 am<br>Sun 12:00 pm - 6:00 am<br>,No,,,Yes,,Private Lot,,,Yes,,Casual,Average,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Bars, Adult Entertainment, Bars",25.685699,-80.312417,"https://s3-media4.fl.yelpcdn.com/bphoto/NAm34_UXJC8a5MgH5A4gBw/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/NAm34_UXJC8a5MgH5A4gBw/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/NAm34_UXJC8a5MgH5A4gBw/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/NAm34_UXJC8a5MgH5A4gBw/300s.jpg 1.20x",http://www.yelp.com/biz/bare-necessity-adult-entertainment-miami?osq=Adult+Entertainment,$30 for $50 Deal at Bare Necessity Adult Entertainment,You get a voucher redeemable for $50 at Bare Necessity Adult Entertainment.,$50,40%,$20,https://www.yelp.com/checkout/deal/eSi4tEQCM7PHzvdFA7EObw?biz_id=juFKpd9S7BEIE3nj0Ym0VA&return_url=%2Fbiz%2Fbare-necessity-adult-entertainment-miami
Vivid Live Gentleman’s Club,7020 NW 72nd Ave,Miami,FL,33166,,,(305) 863-7117,,,Yes,No,3.0 star rating,5 reviews,,Moderate,Mon 11:00 am - 5:00 am<br>Tue 11:00 am - 5:00 am<br>Wed 11:00 am - 5:00 am<br>Thu 11:00 am - 5:00 am<br>Fri 11:00 am - 5:00 am<br>Sat 6:00 pm - 5:00 am<br>Sun 6:00 pm - 5:00 am<br>,,,,Yes,,,,,Yes,,,,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",25.837916,-80.314571,"https://s3-media2.fl.yelpcdn.com/bphoto/b8GpbZY4WHw7RhQy_cf08g/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/b8GpbZY4WHw7RhQy_cf08g/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/b8GpbZY4WHw7RhQy_cf08g/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/b8GpbZY4WHw7RhQy_cf08g/300s.jpg 1.20x",http://www.yelp.com/biz/vivid-live-gentlemans-club-miami?osq=Adult+Entertainment,,,,,,
The Office,320-498 NE 183rd St,Miami,FL,33169,,,(305) 627-3456,,,Yes,No,3.0 star rating,10 reviews,,Moderate,,,,,Yes,,,,,Yes,,,,,,Full Bar,,,,,No,,Yes,,,,,"Adult Entertainment, Adult Entertainment",25.861122,-80.242310,"https://s3-media4.fl.yelpcdn.com/bphoto/55iiAjCcZmPdiSqRh_apNg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/55iiAjCcZmPdiSqRh_apNg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/55iiAjCcZmPdiSqRh_apNg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/55iiAjCcZmPdiSqRh_apNg/300s.jpg 1.20x",http://www.yelp.com/biz/the-office-miami-2?osq=Adult+Entertainment,,,,,,
Bikini Sport Bar and Lounge,7309 Collins Ave,Miami Beach,FL,33141,,,(305) 728-9423,"live dj,live dancersalways have any home team game onno other bar beats our drinks specialfree parkinglocated in the one and only miami beachbeautiful and friendly dancers and …Learn more about Bikini Sport Bar and Lounge, Opens a popupSpecialtieslive dj,live dancersalways have any home team game onno other bar beats our drinks specialfree parkinglocated in the one and only miami beachbeautiful and friendly dancers and bartendersfriendly staffHistoryEstablished in 2005.Live dj , live dancer , food , drinks and more",,Yes,No,3.5 star rating,14 reviews,,Moderate,Mon 5:00 pm - 5:00 am<br>Tue 5:00 pm - 5:00 am<br>Wed 5:00 pm - 5:00 am<br>Thu 5:00 pm - 5:00 am<br>Fri 5:00 pm - 5:00 am<br>Sat 5:00 pm - 5:00 am<br>Sun 5:00 pm - 5:00 am<br>,No,,,Yes,,Street,,,Yes,,,Very Loud,,,Full Bar,,,,,No,Free,Yes,,,,,"Adult Entertainment, Sports Bars, Adult Entertainment, Sports Bars",25.858710,-80.120705,"https://s3-media3.fl.yelpcdn.com/bphoto/E1eP4_VMBDEiiFYw8Opsbw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/E1eP4_VMBDEiiFYw8Opsbw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/E1eP4_VMBDEiiFYw8Opsbw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/E1eP4_VMBDEiiFYw8Opsbw/300s.jpg 1.20x",http://www.yelp.com/biz/bikini-bar-miami-beach-2?osq=Adult+Entertainment,,,,,,
Miami Gold,17450 Biscayne Blvd,North Miami Beach,FL,33160,,,(305) 944-4204,,,Yes,No,3.5 star rating,2 reviews,,Moderate,Mon 12:00 pm - 6:00 am<br>Tue 12:00 pm - 6:00 am<br>Wed 12:00 pm - 6:00 am<br>Thu 12:00 pm - 6:00 am<br>Fri 12:00 pm - 6:00 am<br>Sat 12:00 pm - 6:00 am<br>Sun 12:00 pm - 6:00 am<br>,,,,Yes,,,,,Yes,,,,,Yes,,,,,,No,,,,,,,"Adult Entertainment, Chinese, Asian Fusion, Gluten-Free, Desserts, American (Traditional), Adult Entertainment",25.937362,-80.150442,"https://s3-media4.fl.yelpcdn.com/bphoto/qMy0YfwvjKCOtigWK2czpQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/qMy0YfwvjKCOtigWK2czpQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/qMy0YfwvjKCOtigWK2czpQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/qMy0YfwvjKCOtigWK2czpQ/300s.jpg 1.20x",http://www.yelp.com/biz/miami-gold-north-miami-beach?osq=Adult+Entertainment,,,,,,
Club Xtra,600 S Dixie Hwy,Hollywood,FL,33020,,,(954) 299-0222,,,Yes,No,3.5 star rating,5 reviews,http://www.myclubxtra.com,Moderate,Mon 5:00 pm - 2:00 am<br>Tue 5:00 pm - 2:00 am<br>Wed 5:00 pm - 2:00 am<br>Thu 5:00 pm - 2:00 am<br>Fri 5:00 pm - 2:00 am<br>Sat 5:00 pm - 2:00 am<br>Sun 9:00 am - 5:00 pm<br>,,,,Yes,,,,,Yes,,,Average,,,Full Bar,,,,,No,,Yes,,,,,"Bars, Adult Entertainment, Bars, Adult Entertainment",26.006280,-80.149388,"https://s3-media4.fl.yelpcdn.com/bphoto/HU9ZyE92SPIEHEstLbcOAQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/HU9ZyE92SPIEHEstLbcOAQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/HU9ZyE92SPIEHEstLbcOAQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/HU9ZyE92SPIEHEstLbcOAQ/300s.jpg 1.20x",http://www.yelp.com/biz/club-xtra-hollywood?osq=Adult+Entertainment,,,,,,
G 5 Gentleman’s Club,337 NW 170th St,Miami,FL,33169,,,,,,Yes,No,4.5 star rating,2 reviews,,Moderate,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,"Adult Entertainment, Adult Entertainment",25.930588,-80.207324,,http://www.yelp.com/biz/g-5-gentlemans-club-miami?osq=Adult+Entertainment,,,,,,
Club Vixens,3050 Burris Rd,Davie,FL,33314,,,(954) 870-5681,"Come experience South Florida's #1 Rock and Roll gentlemen's club.We are fully naked and open till 6 am 7 nights a week! Open at noon for Happy Hour and FREE lunch. ITB specials 7 …Learn more about Club Vixens, Opens a popupSpecialtiesCome experience South Florida's #1 Rock and Roll gentlemen's club.We are fully naked and open till 6 am 7 nights a week! Open at noon for Happy Hour and FREE lunch. ITB specials 7 nights a week.HistoryEstablished in 2015.Club Vixen's opened its doors on June 26th 2015 as South Florida's premier Rock & Roll Gentlemen's Club.Stop by for a visit, we will be showcasing your favorite rock band!",,Yes,No,3.5 star rating,27 reviews,,Moderate,Mon 12:00 pm - 6:00 am<br>Tue 12:00 pm - 6:00 am<br>Wed 12:00 pm - 6:00 am<br>Thu 12:00 pm - 6:00 am<br>Fri 12:00 pm - 6:00 am<br>Sat 5:00 pm - 6:00 am<br>Sun 5:00 pm - 6:00 am<br>,No,,,Yes,,,Yes,No,Yes,,,Very Loud,"DJ, Background",Yes,Full Bar,Yes,,No,Yes,No,,Yes,,,,,"Adult Entertainment, Bars, Music Venues, Adult Entertainment, Bars, Music Venues",26.083525,-80.206248,"https://s3-media3.fl.yelpcdn.com/bphoto/ABAvOQPEwrbxMDCOLozcGg/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/ABAvOQPEwrbxMDCOLozcGg/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/ABAvOQPEwrbxMDCOLozcGg/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/ABAvOQPEwrbxMDCOLozcGg/300s.jpg 1.20x",http://www.yelp.com/biz/club-vixens-davie?osq=Adult+Entertainment,,,,,,
Showgirls,19995 S Dixie Hwy,Cutler Bay,FL,33157,,,(305) 255-7474,,ScottC MichaelL S.,Yes,No,2.5 star rating,9 reviews,http://www.showgirlsinc.net,Moderate,Mon 12:00 pm - 3:00 am<br>Tue 12:00 pm - 3:00 am<br>Wed 12:00 pm - 3:00 am<br>Thu 12:00 pm - 3:00 am<br>Fri 12:00 pm - 5:00 am<br>Sat 12:00 pm - 5:00 am<br>Sun 12:00 pm - 3:00 am<br>,No,,,Yes,,Private Lot,Yes,,Yes,,,Average,,,Full Bar,Yes,,,Yes,No,Free,Yes,No,,,,"Adult Entertainment, Lounges, Adult Entertainment, Lounges",25.580603,-80.366434,"https://s3-media3.fl.yelpcdn.com/bphoto/5AbmXGIEiMfJtPDZ1rQE-g/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/5AbmXGIEiMfJtPDZ1rQE-g/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/5AbmXGIEiMfJtPDZ1rQE-g/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/5AbmXGIEiMfJtPDZ1rQE-g/300s.jpg 1.20x",http://www.yelp.com/biz/showgirls-cutler-bay-2?osq=Adult+Entertainment,,,,,,
