Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
The Laundry Room,"525 E Fremont St, Las Vegas, NV 89101",(702) 701-1466,4.5,265,$$,"Lounges,Cocktail Bars,Speakeasies","The most amazing speakeasy experience ever! To get access to this one of a kind place, located in the back of the commonwealth behind a picture frame, you must text (702) 701-1466 to…","https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/258s.jpg 2.87x",http://www.yelp.com/biz/the-laundry-room-las-vegas?osq=Bar
The Golden Tiki,"3939 W Spring Mountain Rd, Las Vegas, NV 89102",(702) 222-3196,4.5,631,$$,"Cocktail Bars,Lounges,Tiki Bars","What a awesome tiki bar, this place is a slam-dunk. 6 of us were in Vegas for vacation from Boston and stopped by for happy hour. The staff was great, we were greeted at the door and…","https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/258s.jpg 2.87x",http://www.yelp.com/biz/the-golden-tiki-las-vegas-3?osq=Bar
Fuel Bar,"3643 S Las Vegas Blvd, Las Vegas, NV 89109",(702) 580-8029,4.5,114,$$,Bars,"Hands down my favorite bar in LV!! Drinks are bomb, bartenders are the dope AF! I recommend the PainKiller and the Britney Bitch!All flair! all day!! I love it!! Music is stright…","https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/258s.jpg 2.87x",http://www.yelp.com/biz/fuel-bar-las-vegas?osq=Bar
The Chandelier,,(702) 698-7000,4.0,1013,$$,Lounges,"Please try the famous Verbena (Flower) drink. Whenever I have friends in town, I always take them to the beautiful Cosmopolitan to try this drink. The Chandelier is an incredible…","https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/258s.jpg 2.87x",http://www.yelp.com/biz/the-chandelier-las-vegas?osq=Bar
Stage Door,"4000 Linq Ln, Las Vegas, NV 89109",(702) 733-0124,4.5,201,$,Dive Bars,"Dangerously addicting and definitely off the beaten path. If you wanna show off to your friends and prove to them you can party like a local, then Stage Door is definitely the…","https://s3-media4.fl.yelpcdn.com/bphoto/dHkt077kafu5HopmcV0HNw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/dHkt077kafu5HopmcV0HNw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/dHkt077kafu5HopmcV0HNw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/dHkt077kafu5HopmcV0HNw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/dHkt077kafu5HopmcV0HNw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/dHkt077kafu5HopmcV0HNw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/dHkt077kafu5HopmcV0HNw/258s.jpg 2.87x",http://www.yelp.com/biz/stage-door-las-vegas?osq=Bar
Velveteen Rabbit,"1218 S Main St, Las Vegas, NV 89104",(702) 685-9645,4.5,270,$$,"Cocktail Bars,Music Venues","I'm a Saint Louis resident that travels way too frequently for work to a city I hate: Vegas. It's like a big, fat, Walmart. Immediately upon my first trip years ago, I searched high…","https://s3-media1.fl.yelpcdn.com/bphoto/SoUGF041KaL_520al7lVRQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/SoUGF041KaL_520al7lVRQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/SoUGF041KaL_520al7lVRQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/SoUGF041KaL_520al7lVRQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/SoUGF041KaL_520al7lVRQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/SoUGF041KaL_520al7lVRQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/SoUGF041KaL_520al7lVRQ/258s.jpg 2.87x",http://www.yelp.com/biz/velveteen-rabbit-las-vegas?osq=Bar
Mandarin Bar,"3752 Las Vegas Blvd S, Las Vegas, NV 89158",(888) 881-9367,4.5,374,$$$,Lounges,"I've been here several times for drinks and once for afternoon tea (which isn't *technically* in Mandarin Bar, but in the adjacent lobby area). It's the only place in Las Vegas where…","https://s3-media2.fl.yelpcdn.com/bphoto/-2SOE6hb92tTnJCdCrbFOA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/-2SOE6hb92tTnJCdCrbFOA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/-2SOE6hb92tTnJCdCrbFOA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/-2SOE6hb92tTnJCdCrbFOA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/-2SOE6hb92tTnJCdCrbFOA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/-2SOE6hb92tTnJCdCrbFOA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/-2SOE6hb92tTnJCdCrbFOA/258s.jpg 2.87x",http://www.yelp.com/biz/mandarin-bar-las-vegas?osq=Bar
5 O’clock Somewhere Bar,,(702) 733-3111,4.0,61,$$,Bars,"If bars were days of the week, 5 O'Clock Somewhere would be Saturday.The centerpiece of Flamingo's fabulously kitch, tropically scented Margaritaville casino, this…","https://s3-media3.fl.yelpcdn.com/bphoto/zyZ8To9rk5efczqFJCH44g/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/zyZ8To9rk5efczqFJCH44g/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/zyZ8To9rk5efczqFJCH44g/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/zyZ8To9rk5efczqFJCH44g/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/zyZ8To9rk5efczqFJCH44g/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/zyZ8To9rk5efczqFJCH44g/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/zyZ8To9rk5efczqFJCH44g/258s.jpg 2.87x",http://www.yelp.com/biz/5-o-clock-somewhere-bar-las-vegas?osq=Bar
ReBAR,"1225 S Main St, Las Vegas, NV 89104",(702) 349-2283,4.5,72,$,"Gastropubs,Antiques,Dive Bars","Super fun.Super fun and there's random crap you can buy.I don't really mean crap, I mean TREASURES of course. Their drink menu was much more impressive than the standard PBR,…","https://s3-media2.fl.yelpcdn.com/bphoto/XlIg8Q2Up97uGkpu2JbnlA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/XlIg8Q2Up97uGkpu2JbnlA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/XlIg8Q2Up97uGkpu2JbnlA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/XlIg8Q2Up97uGkpu2JbnlA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/XlIg8Q2Up97uGkpu2JbnlA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/XlIg8Q2Up97uGkpu2JbnlA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/XlIg8Q2Up97uGkpu2JbnlA/258s.jpg 2.87x",http://www.yelp.com/biz/rebar-las-vegas?osq=Bar
Frankie’s Tiki Room,"1712 W Charleston Blvd, Las Vegas, NV 89102",(702) 385-3110,4.5,748,$$,Tiki Bars,"Great place, great drinks, great service!If visiting during the day, take your sunglasses inside with you. You will definitely need them when you leave outside.SMILE! THE TIKIS…","https://s3-media1.fl.yelpcdn.com/bphoto/Q3xHSmrEN3yquSeLpaI3Uw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/Q3xHSmrEN3yquSeLpaI3Uw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/Q3xHSmrEN3yquSeLpaI3Uw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/Q3xHSmrEN3yquSeLpaI3Uw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/Q3xHSmrEN3yquSeLpaI3Uw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/Q3xHSmrEN3yquSeLpaI3Uw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/Q3xHSmrEN3yquSeLpaI3Uw/258s.jpg 2.87x",http://www.yelp.com/biz/frankies-tiki-room-las-vegas?osq=Bar
The Laundry Room,"525 E Fremont St, Las Vegas, NV 89101",(702) 701-1466,4.5,265,$$,"Lounges,Cocktail Bars,Speakeasies","The most amazing speakeasy experience ever! To get access to this one of a kind place, located in the back of the commonwealth behind a picture frame, you must text (702) 701-1466 to…","https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/bSU2_MHwfcKZXLmF7gZtvQ/258s.jpg 2.87x",http://www.yelp.com/biz/the-laundry-room-las-vegas?osq=Bar
The Golden Tiki,"3939 W Spring Mountain Rd, Las Vegas, NV 89102",(702) 222-3196,4.5,631,$$,"Cocktail Bars,Lounges,Tiki Bars","What a awesome tiki bar, this place is a slam-dunk. 6 of us were in Vegas for vacation from Boston and stopped by for happy hour. The staff was great, we were greeted at the door and…","https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/LXvz88_Mys9AhhPtTSytcg/258s.jpg 2.87x",http://www.yelp.com/biz/the-golden-tiki-las-vegas-3?osq=Bar
Fuel Bar,"3643 S Las Vegas Blvd, Las Vegas, NV 89109",(702) 580-8029,4.5,114,$$,Bars,"Hands down my favorite bar in LV!! Drinks are bomb, bartenders are the dope AF! I recommend the PainKiller and the Britney Bitch!All flair! all day!! I love it!! Music is stright…","https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/FrVWZ1VQGHT8A9IewX78Sg/258s.jpg 2.87x",http://www.yelp.com/biz/fuel-bar-las-vegas?osq=Bar
The Chandelier,,(702) 698-7000,4.0,1013,$$,Lounges,"Please try the famous Verbena (Flower) drink. Whenever I have friends in town, I always take them to the beautiful Cosmopolitan to try this drink. The Chandelier is an incredible…","https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/IdUVwYnnAzhZxM4b3URCWw/258s.jpg 2.87x",http://www.yelp.com/biz/the-chandelier-las-vegas?osq=Bar
