Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Bridge City Collective,"215 SE Grand Ave, Portland, OR 97214",(971) 236-1442,4.5,11,,Cannabis Clinics,"I have lived in Portland, Oregon for almost 6 years and I have seen a lot of change over that duration, especially with the ","https://s3-media4.fl.yelpcdn.com/bphoto/-h3YPBqESruIZfEoZ3AZfA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/-h3YPBqESruIZfEoZ3AZfA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/-h3YPBqESruIZfEoZ3AZfA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/-h3YPBqESruIZfEoZ3AZfA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/-h3YPBqESruIZfEoZ3AZfA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/-h3YPBqESruIZfEoZ3AZfA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/-h3YPBqESruIZfEoZ3AZfA/258s.jpg 2.87x",http://www.yelp.com/biz/bridge-city-collective-portland-3?osq=cannabis
Satchel,"6900 N Interstate Ave, Portland, OR 97217",(503) 206-4725,4.5,11,$$,Cannabis Dispensaries,"I have never visited Satchel, but this review is entirely based on your sign spinner posted on the SE corner of N Lombard and N Interstate.While I hate commercializing our city…","https://s3-media3.fl.yelpcdn.com/bphoto/qJSqfwLmFe6Ufo2_rkXOjw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/qJSqfwLmFe6Ufo2_rkXOjw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/qJSqfwLmFe6Ufo2_rkXOjw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/qJSqfwLmFe6Ufo2_rkXOjw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/qJSqfwLmFe6Ufo2_rkXOjw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/qJSqfwLmFe6Ufo2_rkXOjw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/qJSqfwLmFe6Ufo2_rkXOjw/258s.jpg 2.87x",http://www.yelp.com/biz/satchel-portland?osq=cannabis
Happy Leaf,"1301 NE Broadway, Portland, OR 97232",(971) 800-0420,4.5,30,,Cannabis Clinics,The first ,"https://s3-media4.fl.yelpcdn.com/bphoto/FcMD6-JObXRpkJoQJQcPIQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/FcMD6-JObXRpkJoQJQcPIQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/FcMD6-JObXRpkJoQJQcPIQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/FcMD6-JObXRpkJoQJQcPIQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/FcMD6-JObXRpkJoQJQcPIQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/FcMD6-JObXRpkJoQJQcPIQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/FcMD6-JObXRpkJoQJQcPIQ/258s.jpg 2.87x",http://www.yelp.com/biz/happy-leaf-portland?osq=cannabis
Electric Lettuce,"1450 SW Marlow Ave, Portland, OR 97225",(503) 954-3152,5.0,7,$$$,Cannabis Dispensaries,"Great shop, tons of choices, a large spectrum of variety and a staff that know their bud. Looking forward to making this my new spot and for good reason.","https://s3-media2.fl.yelpcdn.com/bphoto/29Xpn7AaUfHSo_F9J9TXDQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/29Xpn7AaUfHSo_F9J9TXDQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/29Xpn7AaUfHSo_F9J9TXDQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/29Xpn7AaUfHSo_F9J9TXDQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/29Xpn7AaUfHSo_F9J9TXDQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/29Xpn7AaUfHSo_F9J9TXDQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/29Xpn7AaUfHSo_F9J9TXDQ/258s.jpg 2.87x",http://www.yelp.com/biz/electric-lettuce-portland-2?osq=cannabis
"Brothers <span class=""highlighted"">Cannabis","3609 SE Division St, Portland, OR 97202",(503) 894-8001,4.0,8,,Cannabis Clinics,"acumen, and use ","https://s3-media1.fl.yelpcdn.com/bphoto/0Byq7kf6_L78HPxJDiSJig/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/0Byq7kf6_L78HPxJDiSJig/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/0Byq7kf6_L78HPxJDiSJig/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/0Byq7kf6_L78HPxJDiSJig/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/0Byq7kf6_L78HPxJDiSJig/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/0Byq7kf6_L78HPxJDiSJig/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/0Byq7kf6_L78HPxJDiSJig/258s.jpg 2.87x",http://www.yelp.com/biz/brothers-cannabis-portland?osq=cannabis
Botanica,"128 SE 12th Ave, Portland, OR 97214",(503) 462-7220,4.5,11,$$,Cannabis Dispensaries,"This place has a knowledgeable staff with excellent customer service skills. There is a wide array to select from, and they'll help you to arrive at exactly what you're looking for.…","https://s3-media3.fl.yelpcdn.com/bphoto/V9hX8vBIigszsMbs5cb9HQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/V9hX8vBIigszsMbs5cb9HQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/V9hX8vBIigszsMbs5cb9HQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/V9hX8vBIigszsMbs5cb9HQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/V9hX8vBIigszsMbs5cb9HQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/V9hX8vBIigszsMbs5cb9HQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/V9hX8vBIigszsMbs5cb9HQ/258s.jpg 2.87x",http://www.yelp.com/biz/botanica-portland?osq=cannabis
Urban Farmacy Portland Marijuana Dispensary,"420 NE 60th Ave, Portland, OR 97213",(503) 957-7832,5.0,36,,Cannabis Dispensaries,"Urban Farmacy is amazing, and I highly recommend coming here if it will be your first ","https://s3-media4.fl.yelpcdn.com/bphoto/tFoLS-Dlph9bf9bi7N1e9Q/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/tFoLS-Dlph9bf9bi7N1e9Q/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/tFoLS-Dlph9bf9bi7N1e9Q/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/tFoLS-Dlph9bf9bi7N1e9Q/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/tFoLS-Dlph9bf9bi7N1e9Q/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/tFoLS-Dlph9bf9bi7N1e9Q/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/tFoLS-Dlph9bf9bi7N1e9Q/258s.jpg 2.87x",http://www.yelp.com/biz/urban-farmacy-portland-marijuana-dispensary-portland?osq=cannabis
Jayne PDX,"2145 NE Martin Luther King Jr Blvd, Portland, OR 97212",(503) 719-5665,5.0,19,,Cannabis Clinics,"I've been very impressed with Jayne! It's elegantly laid out and well-stocked, with friendly, knowledgeable staff and convenient hours. The bud is great quality and the prices seem…","https://s3-media3.fl.yelpcdn.com/bphoto/XbtP3ON1hGUtg0BJV-59pw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/XbtP3ON1hGUtg0BJV-59pw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/XbtP3ON1hGUtg0BJV-59pw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/XbtP3ON1hGUtg0BJV-59pw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/XbtP3ON1hGUtg0BJV-59pw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/XbtP3ON1hGUtg0BJV-59pw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/XbtP3ON1hGUtg0BJV-59pw/258s.jpg 2.87x",http://www.yelp.com/biz/jayne-pdx-portland?osq=cannabis
Nectar - Mississippi,"4125 N Missisippi Ave, Portland, OR 97217",(503) 206-4818,3.5,29,$$,"Drugstores,Cannabis Clinics",recreational & medical ,"https://s3-media3.fl.yelpcdn.com/bphoto/B1vnvkxqCwS1QAfDHlY8Gw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/B1vnvkxqCwS1QAfDHlY8Gw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/B1vnvkxqCwS1QAfDHlY8Gw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/B1vnvkxqCwS1QAfDHlY8Gw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/B1vnvkxqCwS1QAfDHlY8Gw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/B1vnvkxqCwS1QAfDHlY8Gw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/B1vnvkxqCwS1QAfDHlY8Gw/258s.jpg 2.87x",http://www.yelp.com/biz/nectar-mississippi-portland-2?osq=cannabis
Panacea,"6714 NE Sandy Blvd, Portland, OR 97213",(503) 477-5083,5.0,9,,Cannabis Clinics,"This is the best dispensary I have found in the Portland area, particularly if you are seeking a way to use ","https://s3-media1.fl.yelpcdn.com/bphoto/SWdXZuKm621jHHnSFnh75g/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/SWdXZuKm621jHHnSFnh75g/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/SWdXZuKm621jHHnSFnh75g/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/SWdXZuKm621jHHnSFnh75g/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/SWdXZuKm621jHHnSFnh75g/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/SWdXZuKm621jHHnSFnh75g/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/SWdXZuKm621jHHnSFnh75g/258s.jpg 2.87x",http://www.yelp.com/biz/panacea-portland?osq=cannabis
Cured Green,"3715 N Lombard St, Portland, OR 97217",(503) 928-7767,4.0,5,,Cannabis Clinics,"Came here to buy some edibles and they were very helpful, knowledgeable about their products, and gave great customer service! I will definitely come here again!","https://s3-media4.fl.yelpcdn.com/bphoto/aSc8ejZiNpubej8DeOoDzQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/aSc8ejZiNpubej8DeOoDzQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/aSc8ejZiNpubej8DeOoDzQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/aSc8ejZiNpubej8DeOoDzQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/aSc8ejZiNpubej8DeOoDzQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/aSc8ejZiNpubej8DeOoDzQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/aSc8ejZiNpubej8DeOoDzQ/258s.jpg 2.87x",http://www.yelp.com/biz/cured-green-portland?osq=cannabis
"Gras <span class=""highlighted"">Cannabis","621 SE 7th Ave, Portland, OR 97214",(503) 477-4580,2.5,5,,"Cannabis Clinics,Cannabis Dispensaries",I had a terrible experience today at Gras ,"https://s3-media1.fl.yelpcdn.com/bphoto/uQS3rPasvmNN5dKIR4X-2Q/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/uQS3rPasvmNN5dKIR4X-2Q/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/uQS3rPasvmNN5dKIR4X-2Q/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/uQS3rPasvmNN5dKIR4X-2Q/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/uQS3rPasvmNN5dKIR4X-2Q/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/uQS3rPasvmNN5dKIR4X-2Q/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/uQS3rPasvmNN5dKIR4X-2Q/258s.jpg 2.87x",http://www.yelp.com/biz/gras-cannabis-portland?osq=cannabis
The Kings Of Canna,"1465 NE Prescott St, Portland, OR 97211",(971) 319-6945,4.5,17,$$$,Cannabis Dispensaries,"I'm so excited that my neighborhood dispensary is such a good one. Very friendly and helpful staff, and I love the atmosphere; it's very classy inside. But the most important part:…","https://s3-media2.fl.yelpcdn.com/bphoto/8LDWBjrqAMZXtoHEFCsDjQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/8LDWBjrqAMZXtoHEFCsDjQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/8LDWBjrqAMZXtoHEFCsDjQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/8LDWBjrqAMZXtoHEFCsDjQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/8LDWBjrqAMZXtoHEFCsDjQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/8LDWBjrqAMZXtoHEFCsDjQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/8LDWBjrqAMZXtoHEFCsDjQ/258s.jpg 2.87x",http://www.yelp.com/biz/the-kings-of-canna-portland?osq=cannabis
Nectar - Lents,"5918 SE 89th Ave, Portland, OR 97266",(971) 229-1600,5.0,5,$$,Cannabis Dispensaries,"Hands down best prices, best selection and the nicest staff you could hope for.","https://s3-media1.fl.yelpcdn.com/bphoto/oZA2cv-Yktuyd28UkoAULA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/oZA2cv-Yktuyd28UkoAULA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/oZA2cv-Yktuyd28UkoAULA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/oZA2cv-Yktuyd28UkoAULA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/oZA2cv-Yktuyd28UkoAULA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/oZA2cv-Yktuyd28UkoAULA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/oZA2cv-Yktuyd28UkoAULA/258s.jpg 2.87x",http://www.yelp.com/biz/nectar-lents-portland-5?osq=cannabis
Thurman Street Collective,"2384 NW Thurman St, Portland, OR 97210",(971) 803-7970,4.5,11,,Cannabis Clinics,It is enjoyable to see the local artwork displayed here- I really like how they mix their ,"https://s3-media1.fl.yelpcdn.com/bphoto/fysNLlqjt3-WEM0yhFLsYA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/fysNLlqjt3-WEM0yhFLsYA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/fysNLlqjt3-WEM0yhFLsYA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/fysNLlqjt3-WEM0yhFLsYA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/fysNLlqjt3-WEM0yhFLsYA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/fysNLlqjt3-WEM0yhFLsYA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/fysNLlqjt3-WEM0yhFLsYA/258s.jpg 2.87x",http://www.yelp.com/biz/thurman-street-collective-portland?osq=cannabis
