Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link,Email from Web,Facebook URL,Twitter URL,Google Plus URL
Have a Heart - Greenwood,300 NW 85th St,Seattle,WA,98117,b/t N 6th Ave & N 3rd Ave,Greenwood,(206) 708-7443,"We at Have A Heart Greenwood pride ourselves in our vast knowledge of all our products on the shelves and on everything marijuana in general. Greenwood is a community shop that is …Learn more about Have a Heart - Greenwood, Opens a popupSpecialtiesWe at Have A Heart Greenwood pride ourselves in our vast knowledge of all our products on the shelves and on everything marijuana in general. Greenwood is a community shop that is there to serve the area to the best of our abilities. We have a very large inventory with something for every budget, from edibles, sodas, vape carts, wax, to flower we will help find what fits you best!HistoryEstablished in 2011.At Have A Heart, we are Changing the Face of Cannabis. We believe in providing our patients with the highest quality medicine, in a comfortable and safe environment. Expect a friendly face and a warm handshake each time you walk through our doors. Our knowledgeable staff are continually trained on emerging cannabis research and test results to help match each patient with the best medicine for their needs.Have A Heart Wenatchee is convenient to those east of the mountains in the Greater Wenatchee Valley. We offer free and wheelchair accessible parking to all of our patients.",,Yes,No,3.5 star rating,17 reviews,http://haveaheartcc.com/greenwood,,Mon 8:00 am - 11:30 pm<br>Tue 8:00 am - 11:30 pm<br>Wed 8:00 am - 11:30 pm<br>Thu 8:00 am - 11:30 pm<br>Fri 8:00 am - 11:30 pm<br>Sat 8:00 am - 11:30 pm<br>Sun 8:00 am - 11:30 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.690850,-122.360867,"https://s3-media1.fl.yelpcdn.com/bphoto/rbAueQDiZsDi1C2OafTtuA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/rbAueQDiZsDi1C2OafTtuA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/rbAueQDiZsDi1C2OafTtuA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/rbAueQDiZsDi1C2OafTtuA/300s.jpg 1.20x",http://www.yelp.com/biz/have-a-heart-greenwood-seattle-2?osq=cannabis,,,,,,,,,,
Ocean Greens,9724 Aurora Ave N,Seattle,WA,98103,b/t 98th St & 97th St,Licton Springs,(206) 453-4145,"Recreational Cannabis 21+ Ocean Greens is raising the bar for cannabis quality, and shopping experiences, today and tomorrow.If it's behind the bar, Ocean is behind the bud: …Learn more about Ocean Greens, Opens a popupSpecialtiesRecreational Cannabis 21+ Ocean Greens is raising the bar for cannabis quality, and shopping experiences, today and tomorrow.If it's behind the bar, Ocean is behind the bud:Ocean tirelessly travels from farm to farm across the state to stock the best Washington state Cannabis has to offer.Through extensive product and market expertise and an ever-expanding network of growers, Ocean Greens is designed to bring a broader selection of strains, products and paraphernalia.We stand on a promise of better prices, service and satisfaction. Stop in to see for yourself.Cannabis comes from the soft, carbon stuff of life. It is not a precious gem to be staged behind glass. It is not a novelty attraction. You smoke it. You eat it. You even rub it on your skin.Buying and stocking it for your home should feel like a natural part of your day.Ocean Greens works within the industry to ensure this reality for customers, today and tomorrow.HistoryEstablished in 2014.Opened October 2nd, 2014Seattle's 3rd Legal Marijuana Store",,Yes,No,4.0 star rating,26 reviews,http://oceangreensseattle.com/,Moderate,Mon 8:00 am - 11:30 pm<br>Tue 8:00 am - 11:30 pm<br>Wed 8:00 am - 11:30 pm<br>Thu 8:00 am - 11:30 pm<br>Fri 8:00 am - 11:30 pm<br>Sat 8:00 am - 11:30 pm<br>Sun 8:00 am - 11:30 pm<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Head Shops, Cannabis Clinics, Head Shops",47.700262,-122.344324,"https://s3-media1.fl.yelpcdn.com/bphoto/p9Ksn4z6cKNozlUDTdTWjQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/p9Ksn4z6cKNozlUDTdTWjQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/p9Ksn4z6cKNozlUDTdTWjQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/p9Ksn4z6cKNozlUDTdTWjQ/300s.jpg 1.20x",http://www.yelp.com/biz/ocean-greens-seattle-3?osq=cannabis,,,,,,,,,,
NW Green Resource,1620 Broadway Ste 204,Seattle,WA,98122,b/t Howell St & Pine St,Capitol Hill,(206) 453-4181,,,Yes,No,3.5 star rating,9 reviews,http://www.nwgreenresource.com,,Mon 9:30 am - 6:00 pm<br>Tue 9:30 am - 6:00 pm<br>Wed Closed<br>Thu 9:30 am - 6:00 pm<br>Fri 9:30 am - 6:00 pm<br>Sat Closed<br>Sun Closed<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics, Cannabis Clinics, Cannabis Clinics, Cannabis Clinics",47.616208,-122.320511,"https://s3-media4.fl.yelpcdn.com/bphoto/Bn0WDVuOOZltqAuR9m58ww/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/Bn0WDVuOOZltqAuR9m58ww/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/Bn0WDVuOOZltqAuR9m58ww/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/Bn0WDVuOOZltqAuR9m58ww/300s.jpg 1.20x",http://www.yelp.com/biz/nw-green-resource-seattle-5?osq=cannabis,,,,,,,,,,
Conscious Care Cooperative Ballard,1701 NW Market St,Seattle,WA,98107,b/t N Barnes Ave & N 17th Ave,Ballard,(206) 297-6043,,,Yes,No,4.0 star rating,7 reviews,,,Mon 11:00 am - 7:00 pm<br>Tue 11:00 am - 7:00 pm<br>Wed 11:00 am - 7:00 pm<br>Thu 11:00 am - 7:00 pm<br>Fri 11:00 am - 7:00 pm<br>Sat 11:00 am - 7:00 pm<br>Sun 11:00 am - 5:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.668385,-122.379100,"https://s3-media1.fl.yelpcdn.com/bphoto/ybooAul87uplfqh6LfFW-A/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/ybooAul87uplfqh6LfFW-A/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/ybooAul87uplfqh6LfFW-A/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/ybooAul87uplfqh6LfFW-A/300s.jpg 1.20x",http://www.yelp.com/biz/conscious-care-cooperative-ballard-seattle?osq=cannabis,,,,,,,,,,
Seattle Green Adventures,,Seattle,WA,98134,,Industrial District,(206) 914-9030,,,Yes,No,4.0 star rating,1 review,http://www.seattlegreenadventures.com,,Mon Open 24 hours<br>Tue Open 24 hours<br>Wed Open 24 hours<br>Thu Open 24 hours<br>Fri Open 24 hours<br>Sat Open 24 hours<br>Sun Open 24 hours<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cannabis Tours, Cannabis Tours",,,"https://s3-media3.fl.yelpcdn.com/bphoto/E5MtJXQDCauo1R70eqqn1Q/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/E5MtJXQDCauo1R70eqqn1Q/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/E5MtJXQDCauo1R70eqqn1Q/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/E5MtJXQDCauo1R70eqqn1Q/300s.jpg 1.20x",http://www.yelp.com/biz/seattle-green-adventures-seattle?osq=cannabis,,,,,,,,,,
Capitol Hill Patient Group,1525 14th Ave,Seattle,WA,98122,b/t Madison St & Pike St,Capitol Hill,(206) 436-0548,,,Yes,No,5.0 star rating,2 reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.614911,-122.314408,,http://www.yelp.com/biz/capitol-hill-patient-group-seattle?osq=cannabis,,,,,,,,,,
Seattle Cannabis,1774 Rainier Ave S,Seattle,WA,98144,b/t S 21st Ave & Grand St,Atlantic,(206) 568-5450,,,Yes,No,2.5 star rating,2 reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.587067,-122.304505,"https://s3-media2.fl.yelpcdn.com/bphoto/W1Z3V2S_-Azf4I2PJ3PAUw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/W1Z3V2S_-Azf4I2PJ3PAUw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/W1Z3V2S_-Azf4I2PJ3PAUw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/W1Z3V2S_-Azf4I2PJ3PAUw/300s.jpg 1.20x",http://www.yelp.com/biz/seattle-cannabis-seattle-2?osq=cannabis,,,,,,,,,,
West Seattle Marijuana,10825 Myers Way S,Seattle,WA,98168,b/t S 1st Ave & S 2nd Ave,White Center,(206) 420-7343,,,Yes,No,4.5 star rating,10 reviews,http://westseattlemarijuana.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.512131,-122.329607,"https://s3-media4.fl.yelpcdn.com/bphoto/fxGUT2j55HehIXXBc-qThg/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/fxGUT2j55HehIXXBc-qThg/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/fxGUT2j55HehIXXBc-qThg/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/fxGUT2j55HehIXXBc-qThg/300s.jpg 1.20x",http://www.yelp.com/biz/west-seattle-marijuana-seattle?osq=cannabis,,,,,,,,,,
The Green Door,828 Rainier Ave S,Seattle,WA,98144,b/t Dearborn St & Charles St,Central District,(206) 618-7133,"Recreational CannabisLearn more about The Green Door, Opens a popupSpecialtiesRecreational CannabisHistoryEstablished in 2009.Being one of Seattle's oldest cannabis stores, The Green Door Seattle has been serving medical patients since 2009 and now recreational customers (21+) worldwide!Meet the Business Owner",David G.,Yes,No,3.5 star rating,20 reviews,http://www.thegreendoorseattle.com,Moderate,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 10:00 am - 8:00 pm<br>,,,,No,,"Garage, Street, Private Lot",,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",,,"https://s3-media4.fl.yelpcdn.com/bphoto/ysiIdQVNSJoPlR7tZL82_Q/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ysiIdQVNSJoPlR7tZL82_Q/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/ysiIdQVNSJoPlR7tZL82_Q/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/ysiIdQVNSJoPlR7tZL82_Q/300s.jpg 1.20x",http://www.yelp.com/biz/the-green-door-seattle?osq=cannabis,,,,,,,info@tgdseattle.com,,,
Herbn Elements,11013 Lake City Way NE,Seattle,WA,98125,b/t Northgate Way & 113th St,Victory Heights,(206) 535-8769,"Our up-to-date menu is at www.HerbnElements.com/menuIf you see a menu on this site, it is NOT CORRECT, so please disregard.-Recreational & Medical Cannabis shop for anyone 21+ …Learn more about Herbn Elements, Opens a popupSpecialtiesOur up-to-date menu is at www.HerbnElements.com/menuIf you see a menu on this site, it is NOT CORRECT, so please disregard.-Recreational & Medical Cannabis shop for anyone 21+ with valid ID.Our friendly, knowledgeable budtenders are here to help find the right product for you!-ATM on site-Look for our special deals on Leafly and our website, instagram, Facebook & twitter.-WA State wants you to know:This product has intoxicating effects and may be habit forming.Marijuana can impair concentration, coordination and judgment.Do not operate a vehicle or machinery under the influence of this drug.There may be health risks associated with consumption of this product.For use only by adults 21 and older. Keep out of the reach of children.",,Yes,No,4.0 star rating,20 reviews,https://www.herbnelements.com,,Mon 8:00 am - 11:45 pm<br>Tue 8:00 am - 11:45 pm<br>Wed 8:00 am - 11:45 pm<br>Thu 8:00 am - 11:45 pm<br>Fri 8:00 am - 11:45 pm<br>Sat 8:00 am - 11:45 pm<br>Sun 8:00 am - 11:45 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.709066,-122.301676,"https://s3-media3.fl.yelpcdn.com/bphoto/ZteQQ8QVz6wgrrQFvrY8zw/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/ZteQQ8QVz6wgrrQFvrY8zw/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/ZteQQ8QVz6wgrrQFvrY8zw/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/ZteQQ8QVz6wgrrQFvrY8zw/300s.jpg 1.20x",http://www.yelp.com/biz/herbn-elements-seattle-2?osq=cannabis,,,,,,,,,,
Greenside Recreational Seattle,9804 Lake City Way NE,Seattle,WA,98115,b/t 100th St & 98th St,,(206) 522-4145,,,Yes,No,4.0 star rating,7 reviews,http://greensiderec.com/locations/greenside-recreational-seattle,,Mon 9:00 am - 11:00 pm<br>Tue 9:00 am - 11:00 pm<br>Wed 9:00 am - 11:00 pm<br>Thu 9:00 am - 11:00 pm<br>Fri 9:00 am - 11:00 pm<br>Sat 9:00 am - 11:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",,,"https://s3-media1.fl.yelpcdn.com/bphoto/qLjUf7K6G76LNoJOHYLg8A/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/qLjUf7K6G76LNoJOHYLg8A/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/qLjUf7K6G76LNoJOHYLg8A/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/qLjUf7K6G76LNoJOHYLg8A/300s.jpg 1.20x",http://www.yelp.com/biz/greenside-recreational-seattle-seattle?osq=cannabis,,,,,,,,,,
Paper and Leaf,8040 Day Road West Bainbridge Island Wa 98110,Bainbridge Island,WA,98110,,,(206) 379-2560,,,Yes,No,5.0 star rating,9 reviews,http://paperandleaf.com,,Mon 10:00 am - 10:00 pm<br>Tue 10:00 am - 10:00 pm<br>Wed 10:00 am - 10:00 pm<br>Thu 10:00 am - 10:00 pm<br>Fri 10:00 am - 10:00 pm<br>Sat 10:00 am - 10:00 pm<br>Sun 11:00 am - 9:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.680851,-122.542105,"https://s3-media1.fl.yelpcdn.com/bphoto/qimegyy5Cxt-WqZj4BTJHg/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/qimegyy5Cxt-WqZj4BTJHg/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/qimegyy5Cxt-WqZj4BTJHg/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/qimegyy5Cxt-WqZj4BTJHg/300s.jpg 1.20x",http://www.yelp.com/biz/paper-and-leaf-bainbridge-island?osq=cannabis,,,,,,,,,,
District 420,3405 4th Ave S,Seattle,WA,98134,at Hinds St,Industrial District,(206) 420-8380,,,Yes,No,3.0 star rating,2 reviews,http://www.sododistrict420.com,,Mon 8:30 am - 9:00 pm<br>Tue 8:30 am - 9:00 pm<br>Wed 8:30 am - 9:00 pm<br>Thu 8:30 am - 9:00 pm<br>Fri 8:30 am - 9:00 pm<br>Sat 10:00 am - 9:00 pm<br>Sun 10:00 am - 6:00 pm<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.573653,-122.329104,"https://s3-media3.fl.yelpcdn.com/bphoto/2iCBDNxsKClhQamy0jJLoQ/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/2iCBDNxsKClhQamy0jJLoQ/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/2iCBDNxsKClhQamy0jJLoQ/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/2iCBDNxsKClhQamy0jJLoQ/300s.jpg 1.20x",http://www.yelp.com/biz/district-420-seattle?osq=cannabis,,,,,,,,,,
Green Life Organics,989 112th Ave NE,Bellevue,WA,98004,b/t 11th St & 8th St,,(425) 435-7304,,Jay G.,Yes,No,4.0 star rating,4 reviews,http://www.igreenlife.org/,,Mon 8:00 am - 12:00 am<br>Tue 8:00 am - 12:00 am<br>Wed 8:00 am - 12:00 am<br>Thu 8:00 am - 12:00 am<br>Fri 8:00 am - 12:00 am<br>Sat 8:00 am - 12:00 am<br>Sun 8:00 am - 12:00 am<br>,,,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,"Cannabis Clinics, Cannabis Clinics, Cannabis Clinics",47.618988,-122.191701,"https://s3-media2.fl.yelpcdn.com/bphoto/1OollYeHry1lXq-0wPgn6A/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/1OollYeHry1lXq-0wPgn6A/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/1OollYeHry1lXq-0wPgn6A/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/1OollYeHry1lXq-0wPgn6A/300s.jpg 1.20x",http://www.yelp.com/biz/green-life-organics-bellevue?osq=cannabis,,,,,,,,,,
Trees Pot Shop,10532 Greenwood Ave N,Seattle,WA,98133,b/t N Holman Rd & 107th St,Bitter Lake,(206) 257-4407,"Our store is located almost on the corner of Greenwood Ave. and 105th. A bit under the radar, but once you open the door, you'll be in another world. Come check out our awesome …Learn more about Trees Pot Shop, Opens a popupSpecialtiesOur store is located almost on the corner of Greenwood Ave. and 105th. A bit under the radar, but once you open the door, you'll be in another world. Come check out our awesome store, you'll be glad you did.HistoryEstablished in 2012.We started out as a medical marijuana dispensary in late 2012, and recently converted to a recreational hybrid store.",,Yes,No,4.0 star rating,18 reviews,http://treespotshop.com,,Mon 9:00 am - 12:00 am<br>Tue 9:00 am - 12:00 am<br>Wed 9:00 am - 12:00 am<br>Thu 9:00 am - 12:00 am<br>Fri 9:00 am - 12:00 am<br>Sat 9:00 am - 12:00 am<br>Sun 9:00 am - 12:00 am<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.706076,-122.355077,"https://s3-media1.fl.yelpcdn.com/bphoto/cuCiLwRUkjbN5heVwIcAmQ/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/cuCiLwRUkjbN5heVwIcAmQ/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/cuCiLwRUkjbN5heVwIcAmQ/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/cuCiLwRUkjbN5heVwIcAmQ/300s.jpg 1.20x",http://www.yelp.com/biz/trees-pot-shop-seattle-2?osq=cannabis,,,,,,,,,,
Diego Pellicer,2215 4th Ave S,Seattle,WA,98134,b/t Walker St & Stacy St,Industrial District,(206) 624-0070,"A well-prepared pipe borne of exclusively high-quality cannabis is beautifully fragrant, sweet, with a slight and pleasant hint of richness.It is the lineage of seed and the …Learn more about Diego Pellicer, Opens a popupSpecialtiesA well-prepared pipe borne of exclusively high-quality cannabis is beautifully fragrant, sweet, with a slight and pleasant hint of richness.It is the lineage of seed and the experience of the grower that creates quality.It is this natural, earthy flavor and good company that shapes moments into great times, and great times into lasting memories.HistoryEstablished in 2012.The World's First Luxury Cannabis BrandMeet the Manager",,Yes,No,4.0 star rating,11 reviews,http://wa.diego-pellicer.com,Moderate,Mon 9:00 am - 11:00 pm<br>Tue 9:00 am - 11:00 pm<br>Wed 9:00 am - 11:00 pm<br>Thu 9:00 am - 11:00 pm<br>Fri 9:00 am - 11:00 pm<br>Sat 9:00 am - 11:00 pm<br>Sun 9:00 am - 9:00 pm<br>,,,,No,,"Street, Private Lot",Yes,,,,,,,,,,,,,,,,Yes,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.583469,-122.329569,"https://s3-media1.fl.yelpcdn.com/bphoto/Ks5aYd92uAO2KjBI5pAJgw/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/Ks5aYd92uAO2KjBI5pAJgw/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/Ks5aYd92uAO2KjBI5pAJgw/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/Ks5aYd92uAO2KjBI5pAJgw/300s.jpg 1.20x",http://www.yelp.com/biz/diego-pellicer-seattle?osq=cannabis,,,,,,,,,,
Seattle Tonics,12059 Aurora Ave N,Seattle,WA,98133,b/t 127th St & 125th St,Bitter Lake,(206) 363-6000,"Look for the HUGE, Green 21+ Recreational Sign.Huge Selection! Low Prices!Pet Friendly!Featuring a large showroom with roomto breathe and walk around... Friendly and …Learn more about Seattle Tonics, Opens a popupSpecialtiesLook for the HUGE, Green 21+ Recreational Sign.Huge Selection! Low Prices!Pet Friendly!Featuring a large showroom with roomto breathe and walk around... Friendly and knowledgeableservice. 200+ free parking spaces. Always free parking!HistoryEstablished in 2014.Offering the lowest prices in the marketplace, Seattle Tonics brings an extensive and powerful selection of extracts, flower, edibles and more.",,Yes,No,3.0 star rating,24 reviews,http://www.seattletonics.com/bbs/index,Moderate,Mon 8:00 am - 10:00 pm<br>Tue 8:00 am - 10:00 pm<br>Wed 8:00 am - 10:00 pm<br>Thu 8:00 am - 10:00 pm<br>Fri 8:00 am - 10:00 pm<br>Sat 8:00 am - 10:00 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,Yes,,Private Lot,Yes,,,,,,,,,,,,,,,,Yes,,,No,"Cannabis Clinics, Head Shops, Cannabis Clinics, Head Shops",47.717615,-122.345382,"https://s3-media4.fl.yelpcdn.com/bphoto/6zgSfCaaggFuVyp2qCG1TQ/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/6zgSfCaaggFuVyp2qCG1TQ/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/6zgSfCaaggFuVyp2qCG1TQ/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/6zgSfCaaggFuVyp2qCG1TQ/300s.jpg 1.20x",http://www.yelp.com/biz/seattle-tonics-seattle-2?osq=cannabis,,,,,,,info@seattletonics.com,,,
Grass & Glass,14343 15th Ave NE Ste A,Seattle,WA,98125,b/t 143rd St & 145th St,Pinehurst,(206) 367-1483,"Recreational Marijuana in the heart of North Seattle. Anyone 21+ can come in and enjoy all varieties and high quality cannabis, edibles, and portable cartridges.Learn more about Grass & Glass, Opens a popupSpecialtiesRecreational Marijuana in the heart of North Seattle. Anyone 21+ can come in and enjoy all varieties and high quality cannabis, edibles, and portable cartridges.HistoryEstablished in 2014.We have the widest variety of products in North SeattleMeet the Business Owner",Michael P.,Yes,No,4.0 star rating,14 reviews,http://grasswa.com,,Mon 8:00 am - 11:45 pm<br>Tue 8:00 am - 11:45 pm<br>Wed 8:00 am - 11:45 pm<br>Thu 8:00 am - 11:45 pm<br>Fri 8:00 am - 11:45 pm<br>Sat 8:00 am - 11:45 pm<br>Sun 10:00 am - 10:00 pm<br>,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,"Cannabis Dispensaries, Cannabis Dispensaries",47.733282,-122.313088,"https://s3-media2.fl.yelpcdn.com/bphoto/f6RhFPCLRKOppL73DTtzdw/ls.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/f6RhFPCLRKOppL73DTtzdw/258s.jpg 1.03x,https://s3-media2.fl.yelpcdn.com/bphoto/f6RhFPCLRKOppL73DTtzdw/348s.jpg 1.39x,https://s3-media2.fl.yelpcdn.com/bphoto/f6RhFPCLRKOppL73DTtzdw/300s.jpg 1.20x",http://www.yelp.com/biz/grass-and-glass-seattle?osq=cannabis,,,,,,,info@grasswa.com,,,
Nurse Nancy Medical Marijuana Delivery,,Seattle,WA,98101,,Downtown,(206) 551-6770,,,Yes,No,5.0 star rating,2 reviews,http://NurseNancyDelivery.com,,Mon 12:00 pm - 1:00 am<br>Tue 12:00 pm - 1:00 am<br>Wed 12:00 pm - 1:00 am<br>Thu 12:00 pm - 1:00 am<br>Fri 12:00 pm - 1:00 am<br>Sat 12:00 pm - 1:00 am<br>Sun 12:00 pm - 1:00 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"Cannabis Clinics, Cannabis Clinics, Cannabis Clinics, Naturopathic/Holistic, Cannabis Clinics",,,"https://s3-media4.fl.yelpcdn.com/bphoto/lnHHsqRlvT-Lqe1d7GaU5Q/ls.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/lnHHsqRlvT-Lqe1d7GaU5Q/258s.jpg 1.03x,https://s3-media4.fl.yelpcdn.com/bphoto/lnHHsqRlvT-Lqe1d7GaU5Q/348s.jpg 1.39x,https://s3-media4.fl.yelpcdn.com/bphoto/lnHHsqRlvT-Lqe1d7GaU5Q/300s.jpg 1.20x",http://www.yelp.com/biz/nurse-nancy-medical-marijuana-delivery-seattle?osq=cannabis,,,,,,,,,,
Herbs House,716 NW 65th St,Seattle,WA,98117,b/t N 7th Ave & N Cleopatra Pl,Phinney Ridge,(206) 557-7388,"We are a WA State Licensed Recreational Cannabis Shop. Everyone 21+ with a valid ID is welcome!Learn more about Herbs House, Opens a popupSpecialtiesWe are a WA State Licensed Recreational Cannabis Shop. Everyone 21+ with a valid ID is welcome!",,Yes,No,3.5 star rating,19 reviews,http://www.herbshouse.org/,,Mon 9:00 am - 10:00 pm<br>Tue 9:00 am - 10:00 pm<br>Wed 9:00 am - 10:00 pm<br>Thu 9:00 am - 10:00 pm<br>Fri 9:00 am - 11:00 pm<br>Sat 9:00 am - 11:00 pm<br>Sun 9:00 am - 10:00 pm<br>,,,,No,,,,,,,,,,,,,,,,,,,,,,No,"Cannabis Clinics, Cannabis Clinics",47.676164,-122.365315,"https://s3-media3.fl.yelpcdn.com/bphoto/rCApMotBqJS068GBglnH0Q/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/rCApMotBqJS068GBglnH0Q/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/rCApMotBqJS068GBglnH0Q/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/rCApMotBqJS068GBglnH0Q/300s.jpg 1.20x",http://www.yelp.com/biz/herbs-house-seattle-2?osq=cannabis,,,,,,,herb@herbshouse.org,,,
